dev_pre,dev_label,test_pre,test_label
1.4920845,1.4917,4.2299957,4.1986
2.6170774,2.61592,4.4785967,4.4556
2.7458167,2.7372,2.9018717,2.86812
0.59356153,0.60842,0.3273335,0.39322
2.6206863,2.6117,3.141467,3.1323
2.4975495,2.5278,2.7375998,2.72208
2.6279635,2.6218,1.5380154,1.5103
3.6296997,3.5927,2.9900522,2.98592
2.1850455,2.16922,1.6665199,1.6573
1.4043045,1.4111,3.172482,3.16116
0.95804095,0.9706,1.8281391,1.8177
1.9558749,1.9496,2.6275878,2.6359
2.8718395,2.8451,4.0225344,4.00462
2.2064347,2.1863,1.9058079,1.91642
1.1556172,1.17706,3.2775207,3.27312
0.28770447,0.28918,3.2131624,3.2137
2.5963159,2.57742,4.4205627,4.4336
3.1670964,3.1749,2.1658616,2.13562
5.2264504,5.206,3.4354954,3.4345
2.8464456,2.847,4.210612,4.17344
1.2752008,1.27,2.6256394,2.6724
2.4691925,2.5043,4.0851007,4.0876
2.2383227,2.2199,4.157899,4.14288
3.3984911,3.3884,2.5488722,2.54012
2.58151,2.57582,2.3962011,2.3675
0.4208508,0.4445,-1.0007417,-0.9323
2.4383993,2.43192,3.349582,3.3389
0.07140666,0.1001,-1.2044692,-1.1122
3.988966,4.0007,-0.32403708,-0.2859
1.6021842,1.5853,2.4325874,2.4305
3.5129597,3.495,0.18256783,0.256
2.8507268,2.8331,1.9380897,1.95678
2.9810433,3.01874,3.1067932,3.10042
2.4346924,2.4411,1.9955093,2.0011
3.6755242,3.6267,3.4608831,3.4248
4.109066,4.0931,-1.4218384,-1.2469
0.8373797,0.8198,1.6104398,1.6146
3.6496692,3.5885,3.776463,3.7623
1.9473145,1.9312,1.0471368,1.0554
2.43583,2.44082,-2.621222,-2.44
4.177113,4.1761,3.7916052,3.80552
3.0285752,3.0109,1.8469,1.8282
2.0497658,2.0393,1.8685871,1.8693
2.8834188,2.8845,0.7699621,0.7676
2.9023738,2.91024,2.0459738,2.0382
1.2854403,1.29714,3.82141,3.8175
3.2258005,3.2247,4.3857164,4.34394
4.5782814,4.5268,3.1642246,3.1206
4.418816,4.37962,-2.2626472,-2.1874
3.2573402,3.23964,3.5749083,3.53862
2.260358,2.2569,2.2685556,2.25852
0.84233433,0.8415,3.3271527,3.313
2.3032498,2.2758,3.92851,3.9253
4.281423,4.2417,0.98507017,0.9706
3.8146691,3.78686,1.481356,1.457
2.9738817,2.9805,2.2532642,2.2484
4.7004547,4.6749,3.723793,3.69842
0.7807553,0.7781,3.8357925,3.83938
1.7241838,1.6973,2.7447271,2.73122
1.1182958,1.1034,2.9096363,2.9044
2.5036702,2.4809,0.8927363,0.917
2.4976625,2.5107,3.3941674,3.38988
2.9792702,2.99192,5.2047663,5.1852
0.71550786,0.7005,2.3995125,2.38794
3.704561,3.7211,2.7830062,2.7725
3.6418498,3.6499,2.5596464,2.55474
0.7173389,0.70892,1.756772,1.7547
4.472633,4.4224,-1.667242,-1.5562
3.821752,3.805,3.3999352,3.4081
3.666829,3.64292,2.828874,2.8306
0.41354924,0.4517,1.784806,1.8568
1.9896501,1.9851,3.7755394,3.7747
3.4196186,3.4157,0.8714166,0.8514
1.9802938,1.983,-0.516786,-0.4502
2.5171762,2.49792,1.3230062,1.3193
4.9158425,4.828,2.8655052,2.87412
2.8959365,2.9234,1.4131405,1.4021
0.030826926,0.0605,3.6038575,3.5676
3.6173284,3.579,-0.32096386,-0.259
4.487096,4.45052,1.2801605,1.2809
1.7851073,1.7939,3.4492779,3.4108
3.8504086,3.84888,4.887412,4.82892
3.9990413,3.9701,1.5484756,1.53954
1.296258,1.30502,3.7349896,3.72332
2.7881694,2.7792,4.072441,4.0522
0.8240551,0.7928,1.0944062,1.1054
1.3640394,1.3308,4.0158997,3.9775
3.3253555,3.35724,1.8293148,1.84482
0.6411961,0.63638,2.2496047,2.2844
0.62340975,0.64004,1.6135132,1.6137
1.0421312,1.03872,3.3228886,3.3281
2.2031364,2.1801,3.5315952,3.50228
4.1000457,4.0571,2.8948653,2.8625
2.9863749,2.9896,2.790091,2.77872
4.119983,4.09834,3.8378072,3.8248
4.0079517,3.9742,2.265158,2.2725
4.035205,4.0328,1.1396259,1.15404
4.082876,4.0685,3.1376057,3.1206
2.4974914,2.47012,4.751713,4.70642
2.2064261,2.2171,2.2476048,2.219
3.4529371,3.4201,2.6663399,2.6512
1.89399,1.8642,3.3734522,3.3784
4.4013643,4.3792,1.0170245,1.01
1.9794297,1.97976,2.3422327,2.3456
-1.4044559,-1.2399,3.185108,3.1725
0.23526967,0.2295,-0.06595969,-0.0191
2.9874272,2.99522,0.30084312,0.2946
2.0797553,2.0571,3.442446,3.42162
3.526131,3.5179,2.6902437,2.6789
2.4388738,2.4361,1.6791925,1.65792
1.7942339,1.79322,-0.78359663,-0.7011
4.2599688,4.226,3.2703362,3.2848
2.9116626,2.9475,-0.069862604,-0.0389
3.1338544,3.1334,2.3102312,2.2689
0.6139341,0.5995,3.8256674,3.82692
1.3610232,1.3458,2.0824924,2.0928
2.559228,2.5718,5.0930414,5.0954
2.9084558,2.8941,0.58993936,0.5824
1.1728925,1.176,-0.8448744,-0.8185
4.8546066,4.81316,1.9552809,1.9611
0.13311565,0.13192,1.3945657,1.3782
0.2212742,0.3084,2.3830497,2.3659
4.3232813,4.30794,3.3830392,3.35552
2.2812245,2.2433,1.856947,1.86872
1.3286986,1.32082,4.296572,4.2595
3.6938577,3.63002,0.8079338,0.8004
3.383989,3.3663,4.576085,4.5307
3.032347,3.0684,4.6591277,4.6088
2.9588506,2.9781,2.664331,2.6643
4.2657433,4.2123,2.9655683,2.973
1.0003698,0.9811,2.0544996,2.0467
3.9820313,3.97178,4.608327,4.54274
2.8438635,2.8584,1.4822394,1.47972
2.3165388,2.29312,-0.37430048,-0.3386
2.304126,2.29144,0.63301027,0.61848
0.9337315,0.9182,3.9361482,3.94782
-1.9125974,-1.8479,1.8437451,1.8352
4.381409,4.33252,3.4678936,3.46314
4.811475,4.7858,2.4821362,2.4715
2.366593,2.3532,2.48521,2.5147
2.2253184,2.22262,2.2198796,2.20664
1.4922893,1.4733,1.1584157,1.1843
2.0989861,2.105,4.1306124,4.1434
1.5140667,1.4891,3.586543,3.5576
2.5454998,2.54888,1.8501463,1.8407
3.9673991,3.9962,1.4321198,1.4379
2.70362,2.71004,3.3037698,3.29232
2.4950333,2.49832,1.8749058,1.8661
-2.6968026,-2.531,1.15623,1.1595
3.9789648,3.9521,0.23342848,0.2493
2.6000042,2.5797,1.0570655,1.0678
4.751788,4.69352,2.5493336,2.53588
0.7089907,0.6891,1.2100506,1.22932
1.8698027,1.8541,0.9490442,0.9466
4.41473,4.37338,1.09348,1.1259
2.1388597,2.14242,2.434008,2.4029
3.0652418,3.1033,3.4301019,3.4151
3.2001116,3.22692,4.8351583,4.77602
-1.9649571,-1.9005,2.8687975,2.856
4.990657,4.9368,-0.42249858,-0.3514
1.5375185,1.50628,3.374999,3.33862
0.11939347,0.1491,0.4141721,0.4268
1.3525718,1.3425,3.395053,3.37814
0.54098785,0.53882,2.4244757,2.4338
-1.1937761,-1.1117,1.0418365,1.0403
3.357948,3.34482,4.579721,4.5766
-0.9070879,-0.84746,4.4722724,4.4389
2.327793,2.31198,4.6010475,4.57324
2.8836737,2.893,4.773627,4.72392
1.8405077,1.83664,-0.3456825,-0.2716
4.9517517,4.8613,4.3576293,4.3571
2.5467715,2.54084,3.5358868,3.51244
3.3201213,3.3241,4.503325,4.47088
1.9195364,1.9166,2.8687363,2.8422
3.451769,3.42384,2.9561174,2.93208
3.5602264,3.54822,2.880979,2.8366
2.2900963,2.26724,2.9230833,2.9072
1.7044985,1.6881,1.4684564,1.4901
3.428328,3.4187,0.9834233,0.97112
-0.5596614,-0.5147,3.370932,3.3647
2.6267958,2.6087,3.191597,3.18002
3.8572106,3.83108,1.5502987,1.5453
5.122397,5.0774,2.894175,2.8961
2.3716345,2.4001,3.4599721,3.4279
0.61089814,0.597,0.04820317,0.0819
1.7833409,1.7633,1.1808705,1.1635
3.9620793,3.914,3.2226944,3.1966
2.0421174,2.0317,2.4023464,2.386
3.764606,3.7756,0.6578544,0.6852
2.9973376,2.9717,1.5035033,1.5036
4.1910834,4.17712,2.6733856,2.69294
2.267139,2.2832,3.413322,3.4054
4.265578,4.2124,3.1499496,3.13912
2.70766,2.7025,2.7537918,2.75842
2.1470957,2.13042,4.0378814,4.0367
2.4913325,2.4572,1.6515493,1.63332
2.518544,2.50984,-0.6334245,-0.5679
3.5336208,3.5138,3.239565,3.2455
3.342698,3.32104,2.845273,2.8317
1.2893116,1.2747,3.4097123,3.39252
3.2097979,3.2013,2.7511868,2.7645
1.6128554,1.5896,2.1113517,2.0835
0.7061389,0.6975,3.492179,3.4568
1.0976654,1.0807,4.5858464,4.56034
2.17208,2.1858,0.7310167,0.8366
1.2486336,1.23302,4.6848035,4.6283
5.037227,4.958,4.6555586,4.5934
0.37583828,0.3997,3.783989,3.7703
2.4875872,2.49172,3.181422,3.20814
1.918717,1.9035,2.4656203,2.46004
2.1074395,2.06838,4.851391,4.80902
3.6930485,3.72198,1.2921071,1.26812
1.5009516,1.45918,0.8885506,0.9033
5.0077047,4.96712,1.3844901,1.3497
3.1497838,3.13832,-1.0187912,-0.9345
4.1865444,4.18112,1.4374429,1.411
3.897471,3.8869,0.10546595,0.09224
2.272572,2.2695,0.12834549,0.12548
3.5373282,3.5115,2.430301,2.4292
0.51787376,0.5401,2.9340458,2.9376
-0.31509042,-0.2434,-0.25583148,-0.2008
1.8298477,1.8089,-0.74700356,-0.7109
3.6202579,3.6053,2.0997043,2.0931
3.2107172,3.21156,1.2093681,1.2158
-0.49077928,-0.4424,3.1697178,3.13562
4.597819,4.5792,2.6816797,2.6825
3.758381,3.7338,2.4440885,2.4814
4.3354545,4.32962,2.545942,2.5636
4.3926616,4.3646,4.8456626,4.7591
2.8006294,2.7892,1.8691683,1.8512
2.620554,2.5913,-0.6117511,-0.5714
3.1064115,3.1296,0.28024316,0.2701
2.7678382,2.7502,1.6408378,1.6171
3.1739802,3.13194,2.002056,1.992
-1.0484827,-0.9948,2.929192,2.9513
3.5367517,3.53724,0.18563926,0.2266
2.655756,2.63492,4.165348,4.13586
5.4291873,5.37072,2.4655833,2.48102
2.9910896,3.0113,2.223059,2.2226
3.729367,3.7243,2.0172076,1.98157
2.1507726,2.1041,-0.7993722,-0.8912
3.9141388,3.9157,3.9085078,3.8885
3.7982817,3.7859,3.0478005,3.0291
3.065791,3.0504,1.4717629,1.4743
1.2204373,1.2383,1.1379609,1.1265
2.9457247,2.9288,2.8629482,2.8777
4.3511815,4.33346,4.820506,4.76249
1.1234617,1.1212,3.399668,3.3778
3.0467243,3.0264,-0.8754116,-0.7908
2.654948,2.6527,3.6210675,3.60242
3.1590486,3.1561,2.3024368,2.2626
1.8078604,1.7897,4.280757,4.25364
3.8185806,3.7961,3.7074547,3.6879
3.3128407,3.32724,0.089158714,0.1209
2.7729533,2.77052,0.8318752,0.8229
0.084769726,0.1334,2.3296905,2.3146
1.23303,1.2611,3.8984308,3.9024
4.7407465,4.6868,2.2278247,2.2335
3.9020145,3.8883,3.283008,3.2896
3.0357792,3.07484,0.24041206,0.25086
0.9774864,0.9626,2.3603323,2.3314
-0.10822892,-0.0994,4.7253637,4.6816
2.9067574,2.95474,3.0079165,3.00932
2.2972393,2.31174,1.7996866,1.81612
1.661312,1.6535,2.437794,2.459
2.4956427,2.56444,2.7296124,2.7256
2.6854353,2.6473,4.0513253,4.044
3.5722992,3.5672,4.128604,4.105
4.2191443,4.19068,1.3297468,1.3418
-1.7409569,-1.60608,-1.7029095,-1.6056
1.8325462,1.82472,1.789547,1.7773
3.7038999,3.7156,2.9332817,2.9265
2.8115683,2.7997,2.6257575,2.6413
1.0683131,1.04492,2.982079,2.97076
4.4882174,4.4335,4.6809835,4.65364
3.3954792,3.37332,2.7083464,2.7012
1.2445766,1.2271,2.6367795,2.62286
2.8035574,2.80954,2.1346884,2.1226
3.1878605,3.1831,2.8540194,2.8588
3.859453,3.8632,2.5701132,2.56234
1.4645257,1.4594,2.91467,2.9011
2.7258825,2.74002,2.4933064,2.48244
3.2380903,3.2437,3.5179803,3.51016
5.3001204,5.28342,1.4674371,1.47
2.1750164,2.14882,1.8104458,1.7957
0.8036691,0.79412,3.6191034,3.5732
1.7153885,1.735,1.538024,1.51552
3.7288225,3.6677,1.960144,2.0083
1.6925285,1.70738,2.8871803,2.889
2.627767,2.6002,2.4047754,2.3994
-0.62924385,-0.5942,0.5823517,0.58724
2.490643,2.4487,1.2593958,1.2504
3.7597737,3.7227,3.0563598,3.0658
2.5708847,2.5912,3.8621175,3.86872
3.450303,3.43704,1.9470992,1.93772
1.185833,1.1789,3.4821856,3.4264
2.4990196,2.5109,2.4182053,2.4139
2.831546,2.846,0.5559054,0.56318
0.8729094,0.86842,3.8857653,3.8946
1.3269037,1.29732,3.7489965,3.7511
2.7586298,2.7651,3.923602,3.897
3.142362,3.1047,3.0616255,3.06762
3.3290055,3.30732,0.90877116,0.89292
1.7559793,1.73786,2.964025,2.9772
-0.5530709,-0.5498,1.8199325,1.82334
1.024188,1.0274,2.0085268,2.0256
2.9423904,2.92922,2.770465,2.7591
4.0710826,4.05012,3.5527997,3.5344
1.8249002,1.8199,2.5399091,2.53594
2.6220746,2.6326,-0.81502557,-0.784
5.019679,4.96172,3.280374,3.3131
1.6221724,1.6356,-0.23119688,-0.1856
1.4791185,1.44432,2.603292,2.62568
3.577042,3.5542,2.23313,2.22072
3.0086737,3.0164,0.9522122,0.944
2.8632054,2.85264,2.2831438,2.2545
2.3576398,2.3256,0.761067,0.7709
0.68774253,0.6666,3.569876,3.56992
3.64069,3.6274,2.1351128,2.166
4.0586834,4.0662,1.9351172,1.9552
2.3940454,2.4004,1.6877353,1.6904
2.0677872,2.0963,2.689345,2.693
5.2299347,5.14762,2.709036,2.7202
2.4169893,2.43032,1.3800743,1.37972
1.287463,1.28948,1.7531428,1.762
1.8863946,1.9066,2.588406,2.59524
3.6452813,3.5882,2.3631084,2.35764
2.6672804,2.70032,3.0804968,3.0488
0.15875995,0.1726,4.069076,4.0368
1.7262874,1.7442,2.0931206,2.0805
3.2245314,3.2133,3.53199,3.52362
3.1509047,3.14284,2.7065384,2.6959
5.1461744,5.07572,3.0454273,3.0834
1.8283468,1.79722,0.42902857,0.43172
2.5057,2.4942,1.0861518,1.08402
1.8634212,1.86012,1.0200152,1.0235
-1.0377187,-0.8722,4.7243447,4.67908
4.2277327,4.21582,5.058366,4.98948
3.6542199,3.6499,2.5126023,2.5358
0.6172371,0.6319,0.526028,0.5457
3.5125022,3.48054,1.9641912,1.9873
2.0264742,2.0164,3.9700084,4.0158
3.2525997,3.232,2.0759077,2.057
2.5053895,2.54102,2.7473447,2.7087
2.5472405,2.5471,3.9006863,3.9129
3.5884202,3.56472,4.375304,4.35306
3.4481432,3.4258,0.93215406,0.9083
