dev_pre,dev_label,test_pre,test_label
-3.70424,-3.7485003,5.575703,5.5664
1.0721326,1.0639997,0.47609425,0.47839975
1.2335925,1.2286992,2.3521285,2.3448396
4.008776,4.0023,3.361627,3.3602195
0.4529662,0.44159985,4.2625937,4.2503
0.46278286,0.47319937,4.8728633,4.8643403
1.5273871,1.5219998,3.182158,3.1718793
3.888184,3.8882003,1.9337306,1.9198995
2.4014316,2.396399,1.9990115,1.9977002
4.1794705,4.17032,0.5279031,0.5239997
4.447415,4.439219,2.5214038,2.5187201
4.2320905,4.227299,3.703672,3.7028995
2.4345698,2.4264598,3.6140676,3.6107402
2.697042,2.699099,0.7239642,0.7180996
0.10057926,0.095199585,3.85809,3.8510995
3.2788215,3.273519,1.0302033,1.0281196
3.6112294,3.5988994,2.3907084,2.3821998
0.30596018,0.3067398,4.0113063,4.0002
1.9081063,1.9044003,4.040384,4.0370994
-0.52249527,-0.4719205,1.8556314,1.845799
3.6699405,3.6616998,4.2819924,4.277699
3.7978654,3.7941995,2.1690383,2.1735196
0.8610711,0.8625994,3.3554826,3.3458
2.3108954,2.3065991,4.370586,4.3635993
2.9188523,2.915999,1.2561288,1.2549996
0.8147969,0.8083,3.528749,3.5233397
1.6546893,1.6545005,2.5203633,2.5112996
3.0991368,3.0948997,3.826161,3.8207994
2.8224864,2.8266997,5.298408,5.3136
1.4318976,1.4264998,3.0854678,3.0577998
3.7977786,3.7942195,1.9393725,1.9316192
1.572371,1.5612197,1.5982404,1.5935998
1.4058852,1.4129996,1.4145417,1.4094996
2.0585103,2.0614,2.7877746,2.773499
-0.21397305,-0.21460056,-0.83300734,-0.8359003
0.6603551,0.6508994,0.9307809,0.9196
1.8732657,1.8716989,3.9745307,3.9673991
4.3963323,4.3838,1.4369054,1.4314198
0.8995013,0.8849001,0.45907497,0.4548998
2.686277,2.6745,1.3595643,1.3519988
-1.6526842,-1.6425004,-0.028347015,-0.028600216
0.9805188,0.97409964,3.1693454,3.1592994
-0.36764956,-0.36880016,0.05646324,0.0607996
1.5787177,1.5729995,1.554872,1.5429997
3.1658034,3.16194,1.3279796,1.3300004
2.0044837,1.9932799,0.44763374,0.44399977
4.108299,4.100899,3.7670407,3.7688003
2.678349,2.6689,3.957292,3.9501395
-0.5517373,-0.5540004,2.5332265,2.54252
-0.7410984,-0.7455001,1.4856124,1.4712996
3.302218,3.2968001,1.5762963,1.5680795
4.4461694,4.444219,3.9232612,3.9162002
2.6378264,2.6332202,2.7632833,2.7507195
1.7784657,1.7667994,2.026257,2.0139203
2.2595582,2.2500205,1.1525121,1.1467004
1.9805408,1.9758201,1.7490506,1.7372203
2.648274,2.6429791,-0.026393414,-0.032200336
3.916225,3.9058995,4.498791,4.4907994
2.1523051,2.1482997,2.3871093,2.381619
3.907062,3.8999,1.3207412,1.3151002
4.6051307,4.6032996,4.1224294,4.1136994
1.6989236,1.6925998,3.575789,3.5641599
0.71903276,0.7121997,2.9256282,2.915319
2.320602,2.3175988,3.1412005,3.22364
3.1506858,3.1497989,2.6870332,2.6711993
1.586514,1.576199,2.8135114,2.8112998
4.336991,4.3233,4.170222,4.166199
-0.5029273,-0.49870014,3.91711,3.9021
2.1551414,2.1522002,4.178992,4.1749196
0.4528942,0.44039965,2.6659446,2.6592994
1.5784202,1.5750995,3.1146035,3.10702
3.5969014,3.59654,2.6987138,2.6893191
2.813621,2.8049998,4.46382,4.4627194
2.636845,2.5587993,3.611978,3.6086993
1.9414048,1.9390998,1.5356193,1.5400195
3.6110024,3.5991998,0.51196814,0.50747967
1.3062863,1.3104997,-1.6389027,-1.6245003
0.19143963,0.19083977,3.210589,3.19694
3.7958598,3.7803998,2.9205985,2.9145799
4.2042384,4.19692,1.6587119,1.6566997
4.6338916,4.6237197,1.378427,1.3718991
3.522984,3.5127997,1.4312558,1.4285989
3.3534484,3.351519,2.574946,2.5764995
2.200275,2.1937194,0.3608389,0.35921955
1.7151694,1.7118192,3.152388,3.1354594
3.172649,3.1658196,3.538505,3.535439
2.386105,2.3736796,3.0607123,3.0569196
2.69412,2.6960998,3.7813392,3.7682996
0.4657693,0.46181965,-0.83625793,-0.8443203
2.5831008,2.5802999,3.2093377,3.2050996
3.676887,3.6751199,3.394855,3.3909993
0.6691208,0.66807985,5.627396,5.6201396
2.5862079,2.5856996,1.7045398,1.6972003
3.3127847,3.2979999,0.11958599,0.118499756
2.6873536,2.675199,2.0113025,2.0680995
6.167786,6.1346993,3.3589272,3.3505998
3.1877685,3.1755996,2.710816,2.6985002
2.5503974,2.5461001,-2.0845752,-2.0533004
4.0279126,4.0210195,3.392363,3.3889995
3.6633916,3.65622,3.6703076,3.6482997
3.3636012,3.3558002,3.7415538,3.73282
1.6225524,1.629559,2.1277776,2.1163
2.5269685,2.5196195,1.9772916,1.9697194
3.4532952,3.4464202,1.7115312,1.697
4.601401,4.5784993,-0.60137653,-0.6071005
3.8391776,3.8300996,1.6451488,1.6352
2.2204232,2.2148004,3.1091733,3.1103997
1.4540286,1.4471002,2.4435391,2.4411998
0.02966404,0.039019585,3.3047824,3.29524
2.685388,2.6774192,3.0428643,3.0363994
5.007192,4.990599,-0.3139119,-0.30618
1.7547297,1.7464995,-0.5786972,-0.5673003
-0.06364727,-0.06730032,3.1889424,3.189899
4.5176015,4.508699,3.0143027,3.0134196
1.335382,1.3373189,5.4952693,5.5104995
4.2163196,4.2070994,4.5708613,4.5541997
1.3452191,1.3468003,1.5729489,1.5691991
1.7106452,1.7064996,3.6435723,3.6438193
0.87766075,0.8777194,1.9492888,1.9349589
4.1312823,4.1283994,2.1319766,2.1216998
4.263804,4.2610993,3.7024035,3.6966195
2.6830688,2.6778998,3.8716168,3.8622804
3.8875194,3.8799996,2.9632754,2.956799
4.259356,4.2592998,3.6596026,3.6501994
1.9369216,1.9255996,2.9641938,2.9557996
-0.6070814,-0.5908003,3.2075677,3.1952195
1.1374879,1.1318202,3.052322,3.0532794
3.2628179,3.253819,3.927011,3.9213996
4.0404134,4.0349994,0.6218357,0.6196995
4.3864427,4.3799996,-0.7218008,-0.7181001
4.2066674,4.1915193,3.526033,3.521299
3.1423316,3.1417794,-1.277668,-1.2607803
3.0863662,3.0792203,4.266393,4.258579
2.557221,2.5590997,4.074349,4.0702996
3.1536937,3.1401992,3.1470628,3.1482997
1.7576604,1.7519002,3.097013,3.0925994
4.4157443,4.41124,2.7886558,2.7863393
1.7148204,1.7058997,1.1569896,1.1451993
2.4414496,2.4369998,5.1745315,5.1791997
2.8727355,2.864099,-0.8434396,-0.85160017
0.90686035,0.9090996,4.093908,4.0823197
0.41436338,0.3987193,3.9107223,3.9023004
3.2819457,3.2747998,2.097445,2.088799
2.9709392,2.9533,2.446015,2.4453197
1.7504306,1.7497001,1.4105878,1.4013
1.0221438,1.0206995,3.4409852,3.4345202
1.4903998,1.4916997,4.200208,4.1985993
2.6182199,2.6159196,4.4603763,4.4556003
2.7469993,2.7371993,2.8793082,2.8681197
0.6057005,0.6084194,0.38861704,0.39321995
2.6230083,2.6116996,3.1373916,3.1323
2.5296435,2.5277991,2.7330365,2.7220798
2.6282153,2.6218,1.5209947,1.5102992
3.5969863,3.5926995,2.9923596,2.9859195
2.1749701,2.1692195,1.6570382,1.6572995
1.4097667,1.4110999,3.1680532,3.16116
0.9663601,0.9706001,1.8227286,1.8176999
1.9599776,1.9495997,2.6396956,2.6359
2.8623776,2.8451,4.0168176,4.00462
2.1992126,2.1862988,1.9017367,1.9164195
1.1798348,1.1770597,3.2800937,3.2731194
0.296834,0.2891798,3.2134986,3.2136998
2.587892,2.5774198,4.4304767,4.4336
3.1813064,3.1748996,2.146212,2.1356196
5.212704,5.206,3.436417,3.4344993
2.8420062,2.8469996,4.1717744,4.1734395
1.2694783,1.27,2.6951556,2.6724
2.515862,2.5042996,4.0964923,4.0875993
2.230331,2.2198997,4.151791,4.14288
3.3933063,3.3883996,2.5540452,2.5401196
2.5782247,2.5758195,2.3806634,2.3674989
0.44176197,0.4444995,-0.96739435,-0.93230057
2.442862,2.4319196,3.3475356,3.3389
0.10546112,0.10009956,-1.1264262,-1.1122003
4.0032563,4.0006995,-0.28441906,-0.28590012
1.5948367,1.5853,2.4339309,2.4304996
3.5042958,3.4949994,0.25169945,0.25599957
2.841848,2.8330998,1.9629817,1.95678
3.025599,3.0187402,3.1064553,3.1004195
2.44418,2.4410996,2.0068278,2.001099
3.6390796,3.626699,3.4316707,3.4247994
4.0952477,4.0931,-1.3425951,-1.2469006
0.82295275,0.8197994,1.606811,1.6145997
3.5928721,3.5884995,3.7771974,3.762299
1.928452,1.9311996,1.0499601,1.0553994
2.4534068,2.4408202,-2.4638243,-2.4400005
4.182897,4.1761003,3.8066726,3.8055196
3.0200286,3.0109,1.8446441,1.8281999
2.047274,2.0392995,1.8712764,1.8692994
2.894095,2.8845,0.7715874,0.7675991
2.9130187,2.9102397,2.0396905,2.0382
1.3035893,1.2971396,3.8300052,3.8174996
3.229733,3.2246995,4.353845,4.3439393
4.5309196,4.5267997,3.1318965,3.1206002
4.3855233,4.379619,-2.2286053,-2.1874003
3.2463298,3.2396398,3.5511537,3.5386195
2.2661548,2.2568994,2.2702746,2.2585196
0.84520817,0.8414993,3.3243384,3.3130002
2.2798362,2.2757993,3.931316,3.9252992
4.260014,4.2416997,0.9707184,0.9706001
3.7907166,3.786859,1.4598203,1.4569993
2.9852414,2.9804997,2.2527146,2.2483993
4.67308,4.6748996,3.6985364,3.69842
0.7804804,0.77809954,3.8486762,3.8393798
1.7029824,1.6973004,2.7367053,2.7312198
1.1100802,1.1033993,2.9082847,2.9043994
2.4891648,2.4808993,0.92106867,0.91699934
2.5090022,2.5106988,3.3952374,3.3898797
2.9956565,2.991919,5.192435,5.1851993
0.6992059,0.70049953,2.392161,2.38794
3.7262359,3.7211003,2.7833304,2.7724996
3.6634307,3.6499,2.5658202,2.5547404
0.7169595,0.70892,1.7644925,1.7547002
4.4329925,4.422399,-1.5764656,-1.5562
3.814857,3.8049989,3.0698886,3.4080997
3.645143,3.642919,2.8349643,2.8305993
0.4604869,0.45169973,1.8700547,1.8567996
1.9949307,1.9850993,3.7835078,3.7746997
3.4330525,3.4156995,0.8581209,0.8513994
1.990622,1.9830003,-0.43617582,-0.45020008
2.5090356,2.4979205,1.3214555,1.3192992
4.8515706,4.8279996,2.8774915,2.8741202
2.926148,2.9233994,1.4058366,1.4020991
0.06834316,0.060499668,3.5772529,3.5675998
3.5848622,3.578999,-0.26127863,-0.2590003
4.457151,4.450519,1.284553,1.2808995
1.7990994,1.7939,3.4189897,3.4107995
3.8486066,3.8488793,4.836079,4.82892
3.9775882,3.970099,1.5421214,1.5395389
1.3153415,1.3050199,3.732512,3.7233205
2.7891898,2.7792,4.0606894,4.0522
0.79878235,0.7927995,1.1120667,1.1053996
1.3288512,1.3307996,3.985598,3.9774995
3.354671,3.3572392,1.8414302,1.8448195
0.6282129,0.6363797,2.287311,2.2843995
0.6442051,0.64003944,1.6129766,1.6137004
1.0415616,1.0387192,3.331656,3.3280997
2.1899743,2.1801,3.5091329,3.5022798
4.0659957,4.0571,2.86863,2.8624997
2.995583,2.9895997,2.7921567,2.7787194
4.1147523,4.0983396,3.8292422,3.824799
3.9739432,3.9741998,2.2808547,2.2724996
4.0323653,4.0327992,1.1551661,1.1540399
4.077253,4.0685,3.1280532,3.1206002
2.482038,2.470119,4.7102923,4.7064195
2.2267003,2.2170997,2.2266145,2.2189994
3.4320807,3.4200997,2.6579776,2.6511989
1.8737493,1.8642001,3.383347,3.3783994
4.385981,4.3791995,1.0143056,1.0099998
1.9833512,1.9797597,2.3519177,2.3455997
-1.2417092,-1.2399006,3.1818194,3.1725001
0.23666286,0.22949982,-0.020256042,-0.01910019
2.998034,2.9952197,0.29844093,0.29459953
2.0627408,2.0570998,3.4305224,3.42162
3.5255218,3.5179,2.6845326,2.6789002
2.4484286,2.4360995,1.663198,1.6579194
1.7960734,1.7932191,-0.6931429,-0.70110035
4.2416196,4.2259994,3.2708173,3.2848
2.9697871,2.9474998,-0.035862923,-0.038900375
3.1389785,3.1333995,2.2767339,2.2688994
0.60144424,0.5994997,3.839686,3.826919
1.3489518,1.3457999,2.0919576,2.0927997
2.5750384,2.5717998,5.0848126,5.0953994
2.9038177,2.8940997,0.5882883,0.58239985
1.1828113,1.1759992,-0.82735157,-0.81850004
4.8283563,4.8131595,1.9661908,1.9611001
0.13158989,0.13191986,1.3920379,1.3781991
0.33521795,0.30839968,2.366341,2.3658996
4.315375,4.307939,3.3650174,3.3555198
2.242639,2.2433,1.8657794,1.8687196
1.3184562,1.3208194,4.2722383,4.2595
3.6460805,3.6300197,0.80694675,0.80040026
3.3782344,3.3662992,4.5399327,4.5306993
3.0758548,3.068399,4.6167073,4.6087995
2.9813018,2.9780993,2.6706967,2.6642995
4.2231593,4.2123,2.9867597,2.972999
0.9824214,0.9810996,2.056785,2.0467
3.9749799,3.9717803,4.552835,4.5427403
2.864324,2.8583999,1.4859719,1.4797196
2.3021178,2.293119,-0.3306594,-0.33860064
2.2945018,2.2914395,0.6246276,0.6184797
0.9261346,0.91819954,3.949654,3.9478192
-1.858984,-1.8479004,1.8478427,1.8351998
4.343387,4.33252,3.4664073,3.463139
4.798942,4.7857995,2.4780164,2.4715
2.3585753,2.3531995,2.5166593,2.5146995
2.2238088,2.2226195,2.2222762,2.2066398
1.4793115,1.4733005,1.1887956,1.1843
2.1174035,2.105,4.1455836,4.1433997
1.4976373,1.4891,3.5647655,3.5575995
2.5518994,2.54888,1.858047,1.8406997
4.013676,3.9961991,1.4226956,1.4378991
2.7137952,2.7100396,3.2939801,3.2923198
2.5039105,2.4983191,1.8743873,1.8660998
-2.5654416,-2.5310001,1.1670489,1.1594996
3.9648576,3.9521003,0.25129032,0.24929953
2.5853066,2.579699,1.0719042,1.0677996
4.707664,4.69352,2.542379,2.5358796
0.6873889,0.6890993,1.2308412,1.22932
1.8702922,1.8540998,0.952023,0.94659996
4.396811,4.373379,1.1385722,1.1258998
2.1533322,2.1424203,2.410585,2.4029002
3.1849055,3.1032996,3.4135337,3.4150996
3.2222238,3.2269197,4.777018,4.7760196
-1.9288402,-1.9005003,2.8712277,2.8560004
4.9490066,4.9367995,-0.36805725,-0.35140038
1.5151944,1.5062795,3.3470664,3.3386197
0.15211582,0.14909983,0.43814373,0.42679977
1.3432603,1.3424993,3.384707,3.378139
0.5423331,0.5388198,2.4442496,2.4338002
-1.1233969,-1.1117,1.0828424,1.0402999
3.3589578,3.3448195,4.5860715,4.5765996
-0.866734,-0.84746027,4.45322,4.4389005
2.3200126,2.3119798,4.5757174,4.57324
2.8942466,2.8929992,4.7296014,4.7239194
1.8415475,1.8366399,-0.2730136,-0.27160025
4.86348,4.861299,4.3525443,4.3571
2.546949,2.5408397,3.520536,3.5124402
3.3273883,3.324099,4.481439,4.470879
1.921597,1.9165998,2.8539014,2.8421988
3.4313226,3.42384,2.9405103,2.9320798
3.5450215,3.5482192,2.8462138,2.8365998
2.273787,2.267239,2.9220958,2.9071994
1.7013688,1.6880994,1.4895539,1.4900994
3.4246964,3.4186997,0.97747564,0.9711194
-0.5195174,-0.5147004,3.371571,3.3646998
2.6217494,2.6086993,3.1913724,3.180019
3.83668,3.83108,1.5543256,1.545299
5.0779166,5.0773997,2.9023948,2.8960996
2.4082236,2.4001002,3.4320111,3.4278998
0.598917,0.59699965,0.08898878,0.08189964
1.7735887,1.7632995,1.1723971,1.1635003
3.9207454,3.914,3.2090945,3.1965995
2.0396829,2.0316997,2.403232,2.3860002
3.778298,3.7756,0.6824274,0.68519974
2.9815402,2.9716992,1.5082383,1.5035996
4.1821227,4.1771197,2.6998258,2.6929402
2.2868094,2.2831998,3.4119487,3.4053998
4.2211366,4.2124,3.149797,3.1391196
2.7134595,2.7024999,2.7713304,2.7584195
2.1397624,2.1304202,4.0365186,4.0367
2.4705768,2.4571996,1.6397977,1.6333194
2.522943,2.5098395,-0.57627916,-0.5679002
3.5222602,3.5138001,3.2602992,3.2454991
3.3259234,3.3210397,2.8425946,2.8316998
1.2797637,1.2746997,3.3968568,3.3925195
3.2047286,3.2013001,2.7776656,2.7645001
1.6034017,1.5896001,2.096767,2.0835004
0.691277,0.69749975,3.4646993,3.4568
1.08744,1.0806994,4.562259,4.5603395
2.1855178,2.1858,0.8363986,0.83659935
1.2406726,1.2330194,4.634992,4.628299
4.9703345,4.9579997,4.5957456,4.5933995
0.40111256,0.3996997,3.7802062,3.7702994
2.4953294,2.4917197,3.2096114,3.208139
1.9059958,1.9034991,2.4634938,2.4600396
2.0722356,2.0683799,4.8133206,4.8090196
3.708754,3.7219796,1.2756209,1.2681193
1.4670243,1.4591804,0.9017458,0.90329933
4.9691043,4.9671197,1.3550324,1.3496995
3.1494527,3.1383195,-0.95647,-0.9345002
4.1872497,4.1811194,1.4191728,1.4109998
3.8897214,3.8868995,0.09948206,0.09223986
2.2727313,2.2695003,0.12972116,0.1254797
3.5165763,3.5115,2.4310565,2.4291997
0.5416074,0.5400996,2.9453416,2.9375997
-0.25431252,-0.24340057,-0.19017124,-0.20079994
1.8117757,1.8088994,-0.71312714,-0.7109003
3.605206,3.6052995,2.0925508,2.0931
3.2035737,3.2115598,1.2064462,1.2157998
-0.44022226,-0.44240046,3.1445355,3.1356196
4.5740075,4.5792003,2.6953778,2.6824994
3.740809,3.7337995,2.4843497,2.4814
4.340055,4.329619,2.5676007,2.563599
4.371797,4.3645997,4.781489,4.7590995
2.7950702,2.7892003,1.8643641,1.8511996
2.5978284,2.5913005,-0.5674925,-0.57140017
3.1341271,3.1296,0.27521706,0.27009964
2.7595973,2.7501998,1.6216702,1.6170993
3.141747,3.1319394,1.9991746,1.9920001
-0.996223,-0.9948001,2.9501557,2.9513001
3.543202,3.5372396,0.22409678,0.2265997
2.650663,2.6349196,4.145203,4.13586
5.372029,5.3707194,2.480885,2.4810195
3.0199084,3.0112996,2.2313838,2.2225995
3.7310348,3.724299,1.9902434,1.9815698
2.114038,2.1040998,-0.90080214,-0.89120007
3.9281087,3.9156995,3.8897452,3.8884988
3.785914,3.7858996,3.0416036,3.0291
3.0494008,3.0503993,1.4780002,1.4742999
1.2284541,1.2382998,1.1331038,1.1264997
2.9406066,2.9287992,2.8787704,2.8776994
4.3437066,4.3334594,4.7736573,4.762489
1.1196585,1.1211996,3.384828,3.3777995
3.0334735,3.0263991,-0.78796625,-0.7908001
2.6623092,2.6527,3.6085382,3.6024194
3.157063,3.1560998,2.2746778,2.2625995
1.7984138,1.7897,4.264053,4.2536397
3.8041444,3.7960992,3.6927075,3.6879
3.3296494,3.3272395,0.13113594,0.12089968
2.7858272,2.7705197,0.81548405,0.8228998
0.11903715,0.13339949,2.3225465,2.3145995
1.2590632,1.2611003,3.9059577,3.9023995
4.6923833,4.6867995,2.2335267,2.2335
3.8962445,3.8883004,3.2971435,3.2896
3.0729985,3.074839,0.2561164,0.25085974
0.96757126,0.96260023,2.3423867,2.3314004
-0.10374451,-0.09940004,4.6765914,4.6816
2.9635873,2.95474,3.0190635,3.0093198
2.3146348,2.3117394,1.8171659,1.8161197
1.6594205,1.6535001,2.463965,2.4589992
2.564054,2.5644393,2.7363591,2.7255998
2.6531034,2.6472993,4.0558276,4.043999
3.57311,3.5671992,4.1081166,4.105
4.201096,4.19068,1.3481774,1.3418002
-1.6382709,-1.6060805,-1.6361685,-1.6056004
1.8255095,1.8247199,1.7839179,1.7772994
3.7282453,3.7155995,2.9362817,2.9264998
2.807281,2.7996993,2.6402793,2.6412997
1.0519414,1.0449195,2.9811893,2.9707599
4.445271,4.4335,4.6538177,4.6536393
3.3796487,3.3733191,2.7098584,2.701199
1.2346749,1.2270999,2.6307988,2.6228595
2.8107743,2.8095403,2.1311173,2.1225991
3.1960654,3.1830993,2.8548312,2.8587995
3.8746305,3.8631997,2.5673623,2.5623393
1.4640145,1.4593997,2.9109073,2.9010997
2.7486453,2.7400193,2.4952426,2.4824395
3.2500558,3.2436996,3.5138335,3.51016
5.2999845,5.283419,1.4704995,1.4699998
2.1564794,2.1488194,1.8106694,1.7956996
0.79420614,0.79411983,3.58003,3.5731997
1.7379994,1.7350001,1.5270133,1.5155196
3.6728263,3.6676993,2.0115542,2.0082994
1.7087741,1.7073798,2.9062943,2.8889995
2.6107535,2.6002002,2.4090085,2.3993993
-0.59273386,-0.59420013,0.5934067,0.58723974
2.4584079,2.4486995,1.2560678,1.2503991
3.7340121,3.7226996,3.0700288,3.0658002
2.5932393,2.5912004,3.871468,3.8687196
3.4456954,3.437039,1.9411092,1.9377198
1.1793799,1.1788993,3.4340844,3.4263997
2.5130973,2.510899,2.4222665,2.4139
2.8589683,2.8460002,0.56293297,0.5631795
0.86743546,0.8684192,3.9008002,3.8945994
