final_pre,test_label
341.15113269999995,341.21033
389.058036,389.08456
394.1605181,394.1351
330.1245162000003,330.16132
458.1134927,458.10672
260.04251730000016,260.13135
478.2122695000003,478.1475
331.08647099999985,330.9852
408.12620749999985,408.06232
374.16863829999994,374.20663
273.11830630000003,273.0572
374.0921456999999,374.1525
393.149878,393.04132
483.2547981999999,483.25555
347.10169319999994,347.074
456.28057939999957,456.17505
243.08942310000035,243.04663
336.09121250000004,336.0513
304.1713419000002,304.2151
309.1554691,309.14774
366.17882209999965,366.23074
308.14086979999996,308.15363
377.1573055000001,377.21033
200.66693699999988,201.08235
258.1274296999998,258.098
347.18448730000006,347.19574
375.13406070000025,375.14954
332.1365918999999,332.1736
446.15283020000044,447.02524
343.1724655000001,343.1896
230.95342680000002,231.17355
369.1709737000001,369.1311
282.1482598,282.0488
384.10344090000035,384.09775
204.0954391999999,204.12627
309.1728192999996,309.11133
422.1060590000002,422.11948
462.1985510999995,462.21548
403.14664880000026,403.13544
423.12152769999994,423.20456
485.1901614000004,485.0909
359.17032239999986,359.1845
349.10671579999996,349.28415
402.15826119999986,402.12158
284.1767010000001,284.17496
407.1441599000001,407.18787
479.19115880000027,479.24203
429.1447604000002,429.274
387.09433939999985,387.0332
211.07395670000005,211.07639
356.0914659000002,356.01605
338.1468843999997,338.11542
345.15827110000004,345.1702
345.14220729999994,345.1511
340.18361550000014,340.0994
273.11252690000055,273.0572
407.1353091000001,407.1845
431.16768349999967,431.13422
427.0898566999999,427.13144
374.1500561999998,374.13004
370.19074239999986,370.22565
474.19049440000003,474.1903
382.2562002999998,382.1641
322.12776349999984,322.1641
490.44981029999974,490.25668
377.1690807000003,377.22156
469.1470802000002,469.21323
450.1391552000004,450.1184
379.12553819999994,379.20084
449.14965230000007,449.28897
373.1579281000003,373.17502
326.1769494999998,326.12665
396.18396939999997,396.19098
411.1594600999999,411.32495
389.11411380000004,389.14093
246.28340369999995,246.01175
427.1332761000002,427.12805
286.09153369999996,286.00952
385.12390820000013,385.06204
238.39975669999984,238.99458
238.13121759999984,238.04121
439.1540324000006,439.12988
334.0637569000001,334.1351
212.20072180000022,212.07971
363.66197490000013,364.10684
339.1396953,339.19467
351.0944586,351.1583
368.1279155000003,368.16708
336.1594923000004,336.0944
442.1488874999999,442.17264
311.17643769999995,311.211
315.145642,315.1583
318.1819464999999,318.15796
430.1385418999999,430.09225
446.1410739000002,446.12918
365.1607746,365.1097
263.1299334000001,263.18854
496.9058415,497.9076
455.21342270000025,455.14926
462.18030199999953,462.10968
311.0809494999999,311.0906
415.1901215999999,415.16626
443.1969379000002,443.1991
289.05241290000004,289.17902
305.1599365000002,305.1263
446.19747469999993,446.23178
426.4974658999999,427.2271
387.1887189999998,387.19467
448.1208575000001,448.0634
290.1009754999996,290.19943
426.1534123000003,426.17032
276.11153090000016,276.09976
457.12068049999993,457.06116
240.08901710000006,240.11504
484.13214319999975,484.1547
231.10090309999978,231.16231
380.0803812,380.0943
484.1549284999998,484.1668
370.15526459999995,370.09872
205.1086524000001,205.11028
229.12205919999994,229.15004
312.1006388000002,312.1353
367.2269349999998,367.95236
279.15980290000005,278.98877
416.1522958999999,416.23877
406.19677000000013,406.23688
341.1800621000002,341.13104
244.09800689999997,244.15756
352.0616817000001,352.1457
479.1670538000002,479.18787
472.0477751000001,472.13828
389.08597280000015,389.13104
401.1049600000003,401.9885
377.17492400000003,377.10587
323.07641120000005,323.08746
443.16948860000065,443.07065
434.16300419999993,434.1334
353.12971669999985,353.08456
471.1672683999997,471.21582
379.1704018,379.1532
263.13759210000006,263.07285
361.18729610000014,361.1602
442.122953,442.09653
487.18505749999997,487.19296
229.0800810999999,229.04874
324.12293480000034,324.162
348.1465761000001,348.12225
416.1478546,416.22122
284.1158299000003,284.07166
227.80182749999997,228.01498
438.1637252000003,438.12494
370.1205601999999,370.15625
396.07130609999984,396.03207
400.1356301000003,400.21106
307.1335938999998,307.16846
362.1789668999994,362.08374
396.1373342000001,396.078
207.09443109999995,207.13716
355.1875575000002,355.1896
402.1517253999999,402.12494
332.1361354000001,332.14038
323.14049170000027,323.18854
403.1551660000002,403.16312
281.1397957000001,281.1892
496.9784900999998,497.26898
249.1461841999998,249.04596
229.1273144999998,229.11028
458.18718860000007,458.22394
374.13592740000007,374.1478
494.1442520000001,494.18753
341.13786800000014,341.13754
436.16998249999995,436.14166
347.1458616999999,347.11575
356.17140600000005,356.15585
275.12231810000014,275.15213
328.1186273,328.0994
348.09458050000006,348.11438
486.3167535000001,487.07428
434.1847603,434.20663
385.14643449999994,385.19025
406.1618577999996,406.22565
404.07677659999985,404.08646
376.1438461000001,376.10928
352.1067442000001,352.147
440.1086503999996,440.15726
474.1509862000001,474.20108
395.1542695999997,395.13037
412.12284689999984,412.24744
340.12423240000004,340.15353
370.1502381000002,370.1715
431.92297949999994,432.14093
329.1796444000003,329.05673
382.1670207000002,382.17532
404.17104060000014,404.12604
268.08370690000004,268.0704
354.14931369999977,354.1692
442.13960779999974,442.229
381.1578654,381.06058
388.17757210000013,388.21106
443.1404894,443.0358
456.1118202999997,456.21817
417.1492273000003,417.1437
357.1200936000003,357.11472
325.15318199999973,325.2042
495.52182559999994,496.30362
353.14737660000014,353.1773
303.1517263999997,303.19467
466.1966298000001,466.12955
222.1043857,222.10045
288.09094890000034,288.18378
282.1298339000002,282.01312
416.76815100000005,416.9532
327.1210136000002,327.1583
325.15468739999983,325.2042
285.1845599,285.11133
323.0952242,323.0592
388.11571560000016,388.0914
289.1352460999997,289.13477
288.1768297000003,288.1274
307.1248758,307.13208
422.1190260000001,422.14127
393.1893103999999,393.21646
388.14060610000007,388.18118
325.17798779999964,325.1678
376.1501228000002,376.17868
410.1394179000004,410.09836
355.1639895000002,355.1896
395.1636371000002,395.20697
398.00246880000014,398.11118
308.1142254,308.15247
390.1084890999998,390.08203
264.1171345000002,264.195
476.93586430000005,477.06622
444.1876208000003,444.14673
310.13441250000005,310.0985
430.1826377999998,430.08102
257.12894969999974,257.12158
367.07639489999985,367.12018
303.1104074,303.02444
344.1692195999999,344.19608
337.11103739999976,337.10962
306.1634186000001,306.12558
206.15266889999992,206.10553
301.14367669999984,301.21542
277.141626,277.1678
242.09255839999994,242.16304
328.1555645000002,328.23755
286.1632266999999,286.17935
395.1666042,395.09805
327.1546914000003,327.16953
272.13860180000006,272.2001
338.16211479999976,338.1543
389.05068019999953,389.14093
337.1629762999999,337.20016
360.10394979999995,360.10785
465.2186796000002,465.274
299.1660218000001,299.17328
240.12040919999998,240.08987
422.15700039999996,422.23178
285.1101752,285.0936
388.1661205000001,388.1899
383.9583411000001,383.00183
324.0829420000003,324.05447
336.0870925,336.11438
416.12049340000004,416.1307
445.1756734999999,445.0161
313.15338749999944,313.15387
305.12101130000013,305.04886
436.4188683000001,436.15353
404.1832413000001,404.17697
418.15621000000004,418.18927
395.1634010000003,395.22427
374.13177659999974,374.1664
358.0748858999999,358.11334
326.16422649999964,326.18552
392.09630179999994,392.06946
407.1398574,407.13037
282.13014149999987,282.13684
352.17528100000027,352.1423
388.1523329000002,388.18207
446.2146578999998,446.18753
422.36924199999964,422.06226
387.04382539999983,387.1075
350.1201609999997,350.15094
365.17460220000015,365.2467
305.14203140000006,305.07535
252.1489662000001,252.11504
372.10674900000015,372.18716
246.14219740000007,246.10045
322.12072430000006,322.16812
357.16762379999994,357.1089
301.14248389999966,301.14264
235.11806469999988,235.09569
369.17886349999986,369.20523
322.14808200000004,322.14297
394.1955669000001,394.1805
286.1660525999999,287.21732
377.30226300000015,378.01498
458.1795903999998,458.11478
342.10159729999987,342.07867
313.1623696999998,313.1602
352.2089779000001,352.1899
344.1043276999998,344.1516
441.1948943999999,441.11584
323.1698456999998,323.107
208.15813269999984,208.10994
402.07734169999986,402.09174
326.0807749999999,326.14642
365.0920729000003,365.21368
315.15241149999946,315.2059
300.1410277000002,300.1474
378.1282106000001,378.23795
493.18632390000045,493.20352
362.13803599999994,362.1664
268.5648233,267.08954
350.0837931999998,350.13004
346.19570449999986,346.15042
319.1245411999999,319.02115
370.1816014999997,370.1715
325.1729245999997,325.15903
484.0850883999998,484.11835
375.1234470999999,375.108
295.1152378000004,295.1103
262.1438527999997,262.02347
366.1300179999999,366.13797
384.8407346000003,384.99835
270.1350672999998,270.11166
297.13789859999974,297.14774
292.1616021000002,292.2151
205.11991549999985,205.11028
331.1274831,331.16443
343.13056539999997,343.13544
455.12679419999995,455.1515
270.15174719999976,270.13684
431.11122760000006,431.08035
280.12910540000024,280.2151
375.12569520000005,375.20456
458.2334063999999,458.18417
436.1903116000005,436.19983
440.18340359999996,440.19473
400.1286481999999,400.1899
329.13924720000034,329.08188
385.0820224000001,385.23654
352.1508073,352.17868
267.1036076,267.18344
488.9486179999999,489.15698
352.1408371,352.0826
250.11381390000017,250.09535
451.1408527,451.1777
288.12807340000023,288.16986
365.1919301000003,365.13754
371.1249457999999,371.18207
390.1640149999997,390.12628
494.14504339999985,494.15454
431.16211660000016,431.23212
355.1697948000001,355.09906
472.194039,472.1239
302.14704179999984,302.12665
373.14348239999975,373.23654
308.1428899999999,308.13855
359.14768800000013,359.23212
443.14145400000035,443.14996
361.1860722999999,361.2042
330.171571,330.222
380.13434810000007,380.10062
237.11502090000013,237.13649
304.1044944,304.13577
353.0954586000002,352.9818
389.17205970000026,389.1488
348.1583895,348.06024
443.1378929000004,443.09848
332.1232330000001,332.24637
316.19023180000045,316.25146
391.09053229999984,391.1566
359.18579910000005,359.14005
461.1300653000001,461.22745
236.11726469999988,236.02556
318.11083940000015,318.04968
302.1549980999998,302.12665
373.18442520000013,373.24777
376.1204267000001,376.10928
374.16611989999967,374.11005
342.1639853999997,342.2168
318.1163891000001,318.19434
305.1582972000001,305.10855
344.15980100000013,344.1736
337.08851500000026,337.12085
385.1363059000001,385.11932
326.1764326,326.12665
469.0916904000007,469.01947
316.1646510000002,316.15353
371.1607010999999,371.16675
333.1863328999999,333.20523
424.13359099999985,424.1933
346.16578549999986,346.2005
221.0925452,221.09866
315.18989059999967,315.1583
484.0388046999995,484.08597
385.1235695000001,385.15726
360.1025820999997,360.1256
318.16669459999997,318.1292
255.12400999999988,255.21983
385.1468034000002,385.14603
415.1266053000001,415.1532
408.1503028999998,408.16852
354.1036479999998,354.0609
428.14542629999977,428.051
328.0956962000002,328.16092
257.1291248,257.16272
372.1301416000001,372.13977
407.14523639999993,407.13037
295.12726210000005,295.04114
307.1430822999997,307.25113
330.1013248000001,330.1184
290.0973591000002,290.0225
478.17192339999957,478.2104
319.0901076999999,319.032
480.18557130000016,480.17572
355.17296750000025,355.21207
489.3099990000001,489.15045
454.09544019999987,454.11334
364.12628950000027,364.13022
479.20567080000006,479.25327
314.18194680000005,314.16306
315.24540100000036,315.10416
292.1569319000001,292.19394
226.0984520999998,226.07423
316.14343690000015,316.1587
353.18831810000006,353.09872
398.15913859999984,398.20663
350.1309852,350.20056
488.07210229999976,488.19812
465.1659587,465.20862
244.19479539999992,244.0558
326.1807641000002,326.21066
317.0400645000002,317.05856
266.09369920000006,266.1089
271.1418999000001,271.0957
314.1097014999998,314.1882
410.15413440000003,410.17764
447.1621871000001,447.12305
435.1596603999999,435.1174
316.1482436000002,316.03632
343.13617060000024,343.12018
346.14746849999983,346.07202
265.12628369999993,265.0618
357.1016956,357.07834
266.1001434999998,266.17828
236.14598179999982,236.97893
408.3944538000003,408.2274
412.21417039999994,412.2362
327.1481311999998,327.16953
361.1954542,361.24777
267.1148552,267.19467
320.1389137000001,320.1736
376.17000700000017,376.1035
322.1453989000003,322.1205
321.1353477,321.18008
318.13613459999993,318.15796
312.14921150000055,312.1474
353.1765392000001,353.19034
283.1174011,283.17834
330.1809707999996,330.19434
282.43378540000026,282.02054
319.18344080000026,319.0836
353.09747200000015,353.14093
426.17445549999997,426.1427
380.17222799999996,380.1736
335.1018643,335.10522
383.13959879999993,383.1416
431.13733970000015,431.01096
303.14852419999966,303.06775
233.10355989999985,233.17796
246.1273738000004,246.04163
424.1273326,424.15692
342.0806493000002,342.08496
298.13577389999983,298.2045
340.1664806000002,340.2151
252.1196690000001,252.15863
382.1868996999999,382.2481
384.21142209999994,384.17975
468.1124286000003,468.0129
342.15285439999985,342.08383
314.10226819999986,314.08557
394.1995448,394.26202
343.09457039999967,343.13544
402.0765227999997,402.2074
397.19620660000015,397.21655
326.1809060999999,326.18552
302.1485938999998,302.1491
481.1549994999999,481.14383
349.61368440000007,352.0994
348.13051269999966,348.21616
380.16493,380.16486
307.12474010000017,307.18713
487.10352649999993,487.21408
357.1443125,357.11316
353.1463074,353.21033
428.15442820000027,428.2024
312.12442140000036,312.1274
273.79803190000024,273.1035
324.1546873000003,324.09103
337.1217683000001,337.08786
329.12916900000016,329.16403
359.1782668000002,359.08368
455.1512560000002,455.2088
244.1442522,244.15756
427.1351069,427.10156
390.07863720000006,390.09326
330.16266700000045,330.0973
390.1300679000001,390.12494
270.1306893999999,270.14807
237.13761809999983,237.15512
487.16859489999996,488.05573
213.13642860000007,213.20926
361.13609130000003,361.1314
439.13328690000054,439.11368
380.1798604000001,380.11725
358.1874248999999,358.18927
343.1860155999999,343.17834
395.1597424000002,395.09512
380.1967976999998,380.18484
310.16524919999995,310.1351
362.15133559999987,362.1743
200.13388559999993,200.14125
324.1536735000002,324.16986
382.10117610000003,382.18927
488.15032669999965,488.1188
392.1204541000002,392.17697
490.2399482000001,490.15625
327.1870755000004,327.14706
402.1483758999998,402.2267
450.1010687000004,450.14587
369.1003267000003,369.0341
430.1927074999998,430.20233
278.1441652999997,278.21066
374.14340380000016,374.15988
339.16675480000004,339.2423
443.14177950000027,443.0886
339.1169061000001,339.18344
413.1819751000005,413.19846
299.11402750000013,299.19977
260.1983550000001,260.09833
220.08128110000013,220.0848
358.1558117999999,358.14633
373.15074460000017,373.03995
270.093335,270.11166
332.1898479999997,332.19
459.14863739999987,459.02112
405.10108160000004,405.0305
415.14595470000006,415.1566
496.2395331000002,496.2122
322.1209667,322.09872
333.12522220000005,333.20523
375.1459216,375.11652
415.1823882000001,415.24057
358.15230229999963,358.1351
359.1239436000001,359.1369
451.1838380000001,451.12018
320.1156366000001,320.22122
455.1995999,455.07874
450.1265761000001,450.0475
318.1314388,318.07712
374.1617799999999,374.1089
283.12993680000017,283.0957
329.17558580000036,329.21033
401.1760887000005,401.13754
326.0899711999998,326.0393
283.1395569000001,283.13208
251.10354900000027,251.07285
311.1673122999999,311.18854
370.1365205999999,370.0608
310.16151779999984,310.0276
458.1169895000003,458.08673
404.1002701,404.21988
390.16881029999985,390.04187
337.1304797000001,337.10962
462.18787969999977,462.20154
348.11053560000016,348.078
345.1391307000001,345.1244
260.1635574000003,260.18887
389.1576250000004,389.18518
471.09668800000037,471.0767
392.14319620000015,392.2576
337.17270540000004,337.14264
318.15856309999975,318.15796
435.1177709000001,435.1365
455.14939970000023,455.08188
366.2074385999997,366.1692
