final_pre,test_label
0.67386,0.67357856
0.78373,0.7831574
0.64029,0.640823
0.80851,0.808966
0.82518,0.8260746
0.74031,0.73830205
0.58975,0.5909727
0.68149,0.6814501
0.84054,0.8408597
0.59362,0.59568065
0.80409,0.80618423
0.53327,0.5350597
0.85377,0.85208374
0.65405,0.6567026
0.61608,0.6153784
0.41769,0.41716975
0.61931,0.6201989
0.7714,0.7696667
0.46953,0.47567374
0.809,0.80966157
0.85791,0.8561838
0.90014,0.89947504
0.66716,0.6664163
0.89845,0.8994497
0.48203,0.4826457
0.83373,0.8349795
0.21702,0.2198152
0.82944,0.82980114
0.84828,0.8616364
0.8579,0.8590199
0.57074,0.5756672
0.88751,0.8872996
0.71194,0.7123656
0.7985,0.79796576
0.63919,0.6388479
0.71853,0.7143406
0.71293,0.7133422
0.61392,0.610372
0.80379,0.8025308
0.67053,0.67244136
0.80406,0.80307317
0.84589,0.8462116
0.63129,0.62706846
0.83512,0.83581203
0.60923,0.6077655
0.56802,0.56935287
0.68116,0.68714917
0.48433,0.48535192
0.49744,0.49739638
0.93355,0.93450856
0.73072,0.73024637
0.72281,0.7246702
0.83585,0.83672565
0.69713,0.70227593
0.71663,0.7162997
0.62419,0.6254523
0.32849,0.32663321
0.7948,0.79526985
0.5429,0.68502414
0.8893,0.8897736
0.85371,0.8561195
0.88416,0.8842925
0.89083,0.89136785
0.60119,0.60131365
0.56828,0.56979376
0.58547,0.5863292
0.56623,0.5657098
0.80169,0.79951733
0.51352,0.5106382
0.83762,0.83980256
0.39351,0.39718112
0.84244,0.8412655
0.58568,0.58374155
0.88383,0.8863605
0.69435,0.69500756
0.65727,0.65584743
0.75111,0.7507206
0.67722,0.67676926
0.68449,0.68672526
0.63632,0.6406595
0.93615,0.93562204
0.41919,0.41158393
0.84152,0.8411727
0.28133,0.28258982
0.63308,0.6304068
0.86135,0.86192447
0.84788,0.8490998
0.38123,0.37995142
0.82253,0.8252117
0.557,0.5566584
0.8019,0.80236924
0.64618,0.6510174
0.88346,0.8836518
0.91114,0.9107413
0.72751,0.7239941
0.52631,0.5290552
0.39407,0.3961842
0.77136,0.77073187
0.48464,0.48523957
0.54005,0.5418022
0.68658,0.6865294
0.80966,0.81044674
0.15684,0.13786879
0.74315,0.74016905
0.68222,0.68072814
0.88787,0.8884727
0.49542,0.49511352
0.70334,0.7028276
0.86761,0.86701787
0.55542,0.5597526
0.94176,0.94154316
0.61654,0.6174928
0.47118,0.47262493
0.51169,0.5102948
0.83545,0.8328527
0.79358,0.793622
0.8524,0.8520135
0.3893,0.39090377
0.71597,0.7090755
0.44162,0.43837696
0.48766,0.48607948
0.94342,0.9437258
0.46681,0.46620467
0.77675,0.78168416
0.50092,0.5024646
0.3249,0.3279131
0.91641,0.9166118
0.82681,0.8248323
0.5973,0.59377146
0.52778,0.5271974
0.69932,0.6983889
0.62645,0.6268353
0.79263,0.7916751
0.69378,0.69546294
0.53935,0.53719616
0.59198,0.59476405
0.81038,0.8111806
0.68621,0.68185586
0.79393,0.7899767
0.61493,0.612944
0.84095,0.8418072
0.8098,0.8100262
0.53814,0.53881407
0.61042,0.6109408
0.84436,0.8448183
0.48258,0.478554
0.56514,0.5670005
0.79055,0.7871144
0.75383,0.7540336
0.71014,0.708157
0.74037,0.7408898
0.8692,0.87050325
0.51283,0.51182806
0.46982,0.4702409
0.41147,0.4100065
0.34912,0.34972557
0.43124,0.43056405
0.90215,0.90193003
0.68347,0.68156105
0.6813,0.6794079
0.56335,0.5624631
0.73214,0.73229146
0.86057,0.864918
0.87377,0.87287545
0.52356,0.5268313
0.80078,0.8011479
0.93582,0.9356206
0.65158,0.64933854
0.73835,0.7373842
0.70996,0.70605826
0.83416,0.8338233
0.32663,0.32461423
0.64452,0.64363605
0.67886,0.67962927
0.54056,0.5459499
0.87424,0.87453675
0.84085,0.8369899
0.74429,0.7425955
0.7324,0.7321384
0.51561,0.5141381
0.61056,0.6112893
0.49599,0.46472692
0.62122,0.61970884
0.64319,0.6414768
0.20712,0.21485853
0.83801,0.83819324
0.76342,0.7647848
0.88737,0.8882163
0.83791,0.83662593
0.79874,0.79826856
0.57561,0.57532686
0.7046,0.70137095
0.76186,0.7615344
0.93492,0.9359103
0.72369,0.72285265
0.71831,0.7190416
0.49061,0.4875347
0.85525,0.8581425
0.75116,0.7501435
0.83815,0.83820385
0.89315,0.8927609
0.55582,0.5537741
0.38968,0.38972154
0.80631,0.8066626
0.82911,0.831077
0.89442,0.8939287
0.74766,0.74822104
0.62285,0.62271917
0.79758,0.7953117
0.81098,0.8105598
0.89554,0.89664644
0.89793,0.89663637
0.84563,0.84706724
0.84825,0.82957876
0.3115,0.3104289
0.71335,0.71269655
0.92939,0.92868006
0.47589,0.4760152
0.40919,0.41069052
0.78354,0.7834408
0.51483,0.51694834
0.61109,0.6098539
0.75317,0.7544978
0.71071,0.710876
0.79122,0.79356855
0.40219,0.40203884
0.70604,0.7060455
0.8614,0.8603433
0.8644,0.8644767
0.88005,0.87806934
0.80313,0.80126566
0.57071,0.57176924
0.88073,0.87970144
0.53316,0.53283894
0.80229,0.80552423
0.29122,0.2908992
0.90231,0.9030436
0.73276,0.73645
0.84376,0.8453635
0.69007,0.6878452
0.83395,0.83513486
0.70215,0.6990005
0.87164,0.8725206
0.5747,0.576345
0.91264,0.9127667
0.758,0.758359
0.67696,0.67916155
0.85481,0.85475075
0.93649,0.93766344
0.6757,0.67571735
0.61349,0.6158623
0.77421,0.7734816
0.42258,0.42369232
0.88204,0.8841122
0.48457,0.483446
0.83992,0.8390863
0.6718,0.66907674
0.45165,0.45025322
0.84095,0.84163094
0.61592,0.6178543
0.8202,0.817681
0.49974,0.5051265
0.77521,0.7817118
0.72173,0.720582
0.46965,0.4662519
0.73806,0.73869115
0.48745,0.48981965
0.64247,0.6415675
0.75943,0.76154464
0.7692,0.7685773
0.91561,0.9145896
0.61866,0.61982757
0.7639,0.76436037
0.82136,0.82083964
0.65449,0.6515138
0.74338,0.74049723
0.54923,0.54834515
0.83481,0.8341931
0.69082,0.69089466
0.6679,0.6686838
0.9288,0.9289144
0.55691,0.555844
0.87283,0.87287796
0.5839,0.582522
0.59837,0.5989566
0.8097,0.7908017
0.80169,0.8015256
0.79838,0.7984574
0.78263,0.78216267
0.711,0.7114306
0.72305,0.72008306
0.72991,0.7289254
0.94224,0.942448
0.76476,0.7654821
0.76841,0.7726395
0.91665,0.91798115
0.70376,0.7038787
0.63821,0.6391796
0.70453,0.7046113
0.52661,0.48925105
0.51877,0.5179492
0.62758,0.6257091
0.55571,0.5535184
0.55616,0.4422956
0.61434,0.6122628
0.37044,0.3656201
0.90819,0.9083978
0.73333,0.73143303
0.44688,0.4490395
0.60426,0.6042953
0.84095,0.8402738
0.56444,0.56616676
0.65201,0.65012246
0.80084,0.8012314
0.79926,0.8009646
0.79793,0.79851913
0.68474,0.6843425
0.74262,0.740836
0.78301,0.7846087
0.63252,0.6318994
0.83864,0.8383464
0.61076,0.6112492
0.83934,0.83851874
0.79879,0.79910564
0.54664,0.54574424
0.7149,0.718407
0.9074,0.9081246
0.62354,0.62476903
0.83964,0.83927095
0.40868,0.40839767
0.62815,0.6331277
0.8392,0.8402593
0.35321,0.35718194
0.63356,0.637186
0.68996,0.69000286
0.70349,0.70509064
0.52544,0.5269655
0.667,0.66842633
0.75107,0.7490321
0.75001,0.75112826
0.85836,0.85797006
0.68654,0.6904313
0.73782,0.7382185
0.7877,0.7903903
0.91003,0.90927076
0.88118,0.88142276
0.33591,0.3240944
0.67286,0.6706249
0.6908,0.69099337
0.86285,0.8664876
0.69125,0.68984
0.72183,0.7153566
0.56885,0.57219607
0.91887,0.92043805
0.88212,0.8826112
0.78385,0.78665733
0.86926,0.87390286
0.90094,0.9001295
0.86565,0.865014
0.62382,0.6236609
0.41491,0.41530475
0.88853,0.88782114
0.38507,0.3823311
0.41471,0.41429925
0.84024,0.8383387
0.8795,0.88270044
0.50248,0.5039586
0.71424,0.7137695
0.72496,0.7236139
0.50143,0.49992362
0.35749,0.354536
0.94357,0.94411254
0.89827,0.8971626
0.29893,0.2966162
0.73352,0.732552
0.68777,0.6891662
0.50853,0.51180536
0.75296,0.7535186
0.48998,0.4905597
0.90084,0.900775
0.59968,0.6040825
0.72625,0.7245543
0.79278,0.7940551
0.65426,0.6539847
0.81893,0.8183614
0.50234,0.5075383
0.75983,0.7600222
0.64,0.634627
0.74719,0.749543
0.81436,0.812582
0.8408,0.84173876
0.88283,0.8834972
0.77891,0.7794147
0.90154,0.90183127
0.69366,0.69255054
0.59461,0.58527344
0.80882,0.81229186
0.79565,0.7934244
0.69252,0.690415
0.81807,0.8170487
0.5223,0.5256169
0.82588,0.82591575
0.86797,0.8667094
0.748,0.74760365
0.38139,0.37723953
0.86353,0.86233836
0.79736,0.79930663
0.91198,0.9111313
0.6747,0.6722275
0.67583,0.6761484
0.53716,0.535774
0.60711,0.6062489
0.25694,0.2601649
0.84431,0.8417049
0.82757,0.8282381
0.2073,0.20531085
0.7803,0.7817516
0.64661,0.6472984
0.65898,0.6572817
0.64154,0.6370287
0.56174,0.5659823
0.74773,0.74807346
0.78046,0.7812104
0.76505,0.76390505
0.57996,0.5806227
0.83168,0.8314312
0.74656,0.74696475
0.741,0.7419523
0.6807,0.68016815
0.19409,0.18456605
0.40674,0.4114665
0.89267,0.89201313
0.77466,0.774602
0.62645,0.6191776
0.71999,0.71596456
0.8164,0.81158227
0.40534,0.39456868
0.68514,0.6858918
0.49185,0.49445045
0.49318,0.4897629
0.70513,0.7015646
0.53577,0.5384244
0.68591,0.6881154
0.62032,0.61749756
0.48667,0.48448303
0.67554,0.67709136
0.75028,0.74939245
0.57569,0.5925018
0.45732,0.45502177
0.52648,0.52654016
0.65031,0.64799225
0.8351,0.83052874
0.45721,0.45704353
0.43009,0.4327603
0.66414,0.6684934
0.76928,0.76966465
0.87608,0.87559724
0.87952,0.8791669
0.81323,0.8111013
0.7445,0.74801975
0.91144,0.9116114
0.59154,0.588673
0.8481,0.84780043
0.81188,0.8121318
0.88567,0.8851743
0.59273,0.5898579
0.37805,0.39820278
0.81795,0.8187611
0.765,0.76737416
0.37461,0.38241476
0.21821,0.21870413
0.54095,0.5365573
0.72674,0.75142676
0.48246,0.48712698
0.70829,0.7079009
0.79625,0.79449487
0.62183,0.62474006
0.56834,0.5656416
0.48909,0.49357155
0.64495,0.64512193
0.52771,0.52873474
0.83461,0.83513594
0.46209,0.46105123
0.63457,0.6362688
0.31488,0.31573635
0.74575,0.74703914
0.36626,0.36341423
0.84107,0.8464923
0.53697,0.5376017
0.45838,0.4625305
0.69458,0.69317514
0.75249,0.74986434
0.78247,0.7850321
0.89195,0.88943195
0.69212,0.7178969
0.83533,0.83497566
0.80466,0.8057175
0.65992,0.6594764
0.79061,0.79102105
0.85696,0.85993284
0.87944,0.87815696
0.29153,0.28958336
0.39779,0.39901522
0.49723,0.49717262
0.82183,0.8213571
0.51873,0.5185307
0.78493,0.78572994
0.50182,0.5025753
0.7771,0.77457637
0.77066,0.7699453
0.41023,0.4133746
0.73526,0.7351348
0.82387,0.8244405
0.8898,0.88953155
0.6734,0.67507344
0.45481,0.44898042
0.72338,0.7226601
0.90144,0.9014445
0.43223,0.43142396
0.63577,0.63449955
0.68811,0.68602616
0.58626,0.5831185
0.56694,0.56812316
0.74733,0.74574924
0.83057,0.8323565
0.54694,0.55530876
0.85596,0.85548365
0.55603,0.55849195
0.58354,0.5849524
0.78744,0.7893549
0.82893,0.8284734
0.72497,0.7237099
0.86724,0.86721504
0.84698,0.8473497
0.60417,0.6083594
0.79818,0.7999292
0.3859,0.38476813
0.85039,0.8758739
0.87183,0.8745705
0.59378,0.59620905
0.77258,0.77372843
0.56258,0.567654
0.72884,0.72851443
0.57404,0.572647
0.55665,0.5562483
0.79506,0.79508966
0.83653,0.838124
0.70017,0.70243895
0.83657,0.8357049
0.53339,0.53726274
0.64387,0.6411594
0.7172,0.71416664
0.77078,0.7715765
0.82188,0.81849676
0.79656,0.79567564
0.77195,0.7700883
0.47278,0.4637764
0.54721,0.5499958
0.72825,0.72753024
0.78687,0.7871414
0.76668,0.7629535
0.78783,0.78666687
0.57441,0.5722625
0.76959,0.7697942
0.64187,0.639724
0.59735,0.59784913
0.84459,0.84653294
0.83989,0.8408834
0.61249,0.6180816
0.49189,0.49661222
0.71599,0.7143898
0.33257,0.3324587
0.49076,0.4926424
0.48262,0.4802777
0.3589,0.35802788
0.7478,0.74735004
0.38809,0.37413466
0.88722,0.8870938
0.80093,0.80202436
0.37967,0.38150257
0.7301,0.7262411
0.83924,0.8387725
0.29164,0.28781748
0.42704,0.43017566
0.83663,0.83812684
0.87452,0.87357116
0.84406,0.8443211
0.94208,0.94272244
0.86775,0.8667238
0.7666,0.7639073
0.89156,0.8913191
0.72661,0.72705907
0.536,0.53383845
0.6704,0.6681406
0.72459,0.721796
0.91637,0.9161633
0.64137,0.64275265
0.52337,0.51906973
0.8376,0.8375953
0.63114,0.6282449
0.77818,0.7774537
0.48873,0.3844853
0.79041,0.79115987
0.87043,0.87158483
0.3899,0.39063415
0.64486,0.6392139
0.72312,0.7224893
0.73246,0.7326635
0.7644,0.765961
0.66841,0.67278093
0.91638,0.914988
0.85125,0.8498124
0.65374,0.65549767
0.6507,0.6538368
0.57454,0.5761503
0.93093,0.9305537
0.80141,0.8031343
0.69712,0.6999871
0.86606,0.86545557
0.88102,0.8812845
0.5464,0.5487941
0.8294,0.8277929
0.87576,0.8772439
0.71407,0.71408886
0.65689,0.659135
0.75315,0.7525687
0.70076,0.70131797
0.46906,0.46807432
0.72018,0.71659535
0.87549,0.8768952
0.71494,0.7130159
0.78088,0.78249156
0.6474,0.6473612
0.81865,0.82192874
0.85343,0.85301256
0.81107,0.8123015
0.43619,0.4431512
0.6383,0.63969153
0.90621,0.90480727
0.85123,0.8503685
0.38819,0.38627958
0.73414,0.7332238
0.60254,0.60184044
0.79905,0.79553944
0.80751,0.8075313
0.72678,0.72611564
0.78106,0.7818548
0.79808,0.79814845
0.43257,0.4377474
0.93719,0.9391552
0.49877,0.5002079
0.74353,0.74928236
0.63649,0.6402659
0.64834,0.65229136
0.46188,0.46388492
0.89822,0.89855623
0.87553,0.87509286
0.8353,0.8375286
0.75191,0.75292134
0.75255,0.7535398
0.43525,0.439594
0.91704,0.91590625
0.70559,0.70185226
0.9159,0.9164017
0.84129,0.84083164
0.89554,0.89735293
0.75335,0.75447553
0.66782,0.66770303
0.85205,0.85363543
0.88208,0.88637066
0.5718,0.5679905
0.7641,0.7634216
0.89183,0.89284545
0.84227,0.8422793
0.9153,0.9161133
0.54452,0.5431163
0.80303,0.80270916
0.61098,0.6140165
0.60731,0.6090903
0.90177,0.9011067
0.78103,0.7809645
0.84843,0.84838885
0.88959,0.8897383
0.67585,0.6814155
0.52889,0.5285772
0.81649,0.81582767
0.86166,0.8574915
0.66542,0.66497636
0.88108,0.8826717
0.4768,0.4772051
0.73792,0.7389449
0.79289,0.7920528
0.42804,0.42958426
0.69593,0.70240855
0.88127,0.87828016
0.83506,0.8360567
0.77902,0.77740335
0.72933,0.73482627
0.76484,0.76481676
0.85922,0.859791
0.86865,0.8663196
0.76187,0.7662785
0.83371,0.8332049
0.85554,0.85287815
0.64477,0.645098
0.82036,0.82105345
0.53374,0.5385691
0.85259,0.8509166
0.56234,0.5756396
0.53137,0.53460294
0.5328,0.53314114
0.65514,0.6540547
0.48782,0.4865031
0.66065,0.66136456
0.70233,0.71299714
0.8344,0.8355882
0.77988,0.78592426
0.45357,0.45027724
0.83113,0.8315016
0.69939,0.7013862
0.62802,0.62213707
0.90685,0.90353566
0.55371,0.55632573
0.87369,0.87446356
0.57451,0.5699195
0.60217,0.60433793
0.64845,0.64826053
0.2779,0.27525613
0.39172,0.3926197
0.91963,0.91922534
0.75821,0.7554971
0.71755,0.7175029
0.84262,0.84153736
0.43993,0.44707638
0.73818,0.7331116
0.81289,0.8129692
0.88546,0.88491434
0.80283,0.80538976
0.83862,0.839094
0.87026,0.8771197
0.41235,0.4107787
0.64125,0.64056265
0.64474,0.64569527
0.86431,0.86364037
0.86391,0.86464304
0.73976,0.7396321
0.90134,0.90187573
0.38047,0.37450215
0.49243,0.49292487
0.38994,0.39202988
0.8944,0.89534557
0.68319,0.68017936
0.83082,0.8295016
0.45683,0.45586234
0.89715,0.8960209
0.83298,0.8328865
0.89096,0.8913787
0.88555,0.88525826
0.46801,0.46653154
0.6605,0.6620093
0.69457,0.69629025
0.44295,0.4475485
0.93006,0.92890173
0.80988,0.8112471
0.83175,0.8321475
0.48515,0.48676693
0.8515,0.8499976
0.45938,0.46311677
0.91674,0.916214
0.34056,0.3443473
0.64735,0.6471975
0.77122,0.7689385
0.9263,0.92508256
0.81624,0.81676745
0.6564,0.6553949
0.43207,0.44019082
0.64668,0.64576536
0.71829,0.71871215
0.52921,0.52655625
0.8706,0.8705905
0.67142,0.6723947
0.74705,0.74658406
0.5245,0.5230383
0.48306,0.4829912
0.65358,0.6607808
0.84101,0.8412866
0.86651,0.8656668
0.53761,0.53716844
0.90357,0.90530866
0.20111,0.2043924
0.82167,0.81727785
0.37654,0.39893985
0.31394,0.314492
0.60407,0.6046499
0.40937,0.4104147
0.85133,0.8510907
0.93957,0.93831724
0.7242,0.7325794
0.34201,0.3455723
0.78268,0.78395355
0.83624,0.83593166
0.82386,0.8186437
0.85487,0.85367733
0.52392,0.53241915
0.40057,0.40466735
0.76471,0.76777
0.85355,0.853784
0.75817,0.75774807
0.84143,0.8419637
0.88488,0.8875207
0.67602,0.6758148
0.58204,0.5815102
0.34232,0.33978206
0.71849,0.71664274
0.77345,0.7719467
0.68571,0.6828838
0.84386,0.84418446
0.92658,0.92687047
0.72687,0.72654265
0.79547,0.7973479
0.76748,0.7647022
0.83236,0.829081
0.68286,0.68291837
0.85859,0.8597637
0.81492,0.8152677
0.73641,0.73412585
0.89193,0.8915752
0.65981,0.6579217
0.74646,0.7470634
0.8721,0.8696477
0.74734,0.74700445
0.89043,0.88971037
0.75837,0.7554218
0.72927,0.7286826
0.83206,0.83191335
0.78659,0.78611636
0.69107,0.6928727
0.60508,0.6047087
0.65552,0.65483975
0.79993,0.7994736
0.7013,0.701001
0.75228,0.752198
0.74911,0.7479917
0.47577,0.47674966
0.8621,0.86391157
0.69701,0.70044935
0.53899,0.5399689
0.78318,0.78396773
0.93632,0.9373635
0.81549,0.8178988
0.78334,0.78270465
0.81864,0.81654274
0.56458,0.5684334
0.50576,0.50605565
0.73474,0.73707885
0.6151,0.6201182
0.7338,0.7339411
0.66119,0.6637306
0.61133,0.6129324
0.79407,0.7933303
0.79016,0.78952515
0.72421,0.7235743
0.5749,0.57649666
0.85792,0.84621066
0.82153,0.822133
0.69726,0.6971354
0.78882,0.78864765
0.40713,0.40828648
0.79217,0.79459774
0.81684,0.817078
0.53126,0.53607935
0.80983,0.81033194
0.45036,0.446876
0.67099,0.6709965
0.68649,0.6874905
0.60252,0.60291815
0.62694,0.62543374
0.57219,0.57269645
0.86517,0.86718017
0.32427,0.32078615
0.61834,0.61963135
0.73669,0.737638
0.84534,0.8436571
0.90721,0.9083474
0.83524,0.83848894
0.21957,0.22125034
0.68369,0.68745524
0.73479,0.73418003
0.43076,0.43214428
0.74649,0.7462387
0.72089,0.72255135
0.79933,0.7985348
0.56716,0.56949776
0.77302,0.77369684
0.9173,0.91793364
0.75115,0.7498357
0.50265,0.5038983
0.71784,0.71797836
0.49243,0.49734724
0.38053,0.3779581
0.80587,0.8051224
0.35982,0.35740942
0.68744,0.6913692
0.8216,0.82030445
0.46822,0.4660081
0.60285,0.60197854
0.65325,0.6569954
0.85384,0.8529535
0.5777,0.5794221
0.84915,0.85124636
0.41668,0.42117044
0.9067,0.9040903
0.57923,0.5805853
0.822,0.8213624
0.91698,0.91799706
0.85814,0.85925007
0.61105,0.61107254
0.75607,0.76354176
0.76111,0.76048344
0.83516,0.83481044
0.47656,0.47449657
0.70286,0.7053892
0.76655,0.77947795
0.46742,0.46871743
0.86426,0.8635869
0.85342,0.85356337
0.68925,0.68787426
0.5691,0.56957763
0.82523,0.824697
0.76429,0.7644715
0.53345,0.53595454
0.83598,0.8360029
0.60646,0.6046289
0.56843,0.56887203
0.76683,0.76686096
0.37566,0.3755645
0.72836,0.7316469
0.84048,0.84090674
0.49925,0.5006935
0.72661,0.72626513
0.93517,0.93590003
0.76102,0.7623309
0.78449,0.7840356
0.45582,0.45701113
0.84928,0.850463
0.55651,0.55646944
0.2991,0.29808697
0.47857,0.48100963
0.82532,0.8268059
0.42454,0.42520693
0.7033,0.7073332
0.7668,0.7659062
0.88051,0.88246715
0.47176,0.4685455
0.4722,0.4764591
0.72022,0.72459394
0.68741,0.6868955
0.88666,0.88589716
0.34002,0.34004062
0.33458,0.3292919
0.82466,0.8245696
0.43042,0.43635485
0.80593,0.805767
0.86919,0.8736726
0.6143,0.6138381
0.8501,0.8457822
0.49041,0.49162322
0.92818,0.92685944
0.8814,0.87926567
0.67476,0.6743194
0.67586,0.67676586
0.73939,0.7399176
0.6631,0.66480917
0.79693,0.796824
0.76562,0.7683202
0.81048,0.80966914
0.86745,0.8676256
0.84949,0.85047734
0.39342,0.3917362
0.8304,0.8299043
0.79852,0.79942656
0.80415,0.8042667
0.77451,0.7740601
0.72421,0.725959
0.64154,0.6466069
0.91101,0.91019255
0.89487,0.8951504
0.85934,0.8589877
0.40766,0.40761912
0.91707,0.9162101
0.88938,0.89004403
0.58473,0.58917433
0.86898,0.8730253
0.75794,0.7589183
0.75187,0.7508352
0.67931,0.6802207
0.65615,0.6599058
0.65828,0.6584258
0.78867,0.78861034
0.82907,0.8261439
0.64662,0.6516539
0.53698,0.5370007
0.48132,0.48756644
0.57933,0.576375
0.37004,0.37025604
0.89887,0.89893615
0.59652,0.59534645
0.76196,0.76377165
0.81475,0.8192714
0.72741,0.7262033
0.68863,0.6883692
0.35014,0.3768049
0.80224,0.7956689
0.43291,0.43049562
0.69672,0.69650847
0.55161,0.5510295
0.67871,0.67752475
0.77805,0.7789964
0.68616,0.6849037
0.43004,0.43215972
0.83392,0.8325646
0.62994,0.6289739
0.36127,0.35636815
0.92725,0.9279422
0.58726,0.59215933
0.43871,0.44345954
0.44363,0.4451684
0.77017,0.7660324
0.62485,0.62121624
0.80103,0.80160964
0.34722,0.34600833
0.82376,0.8198701
0.55167,0.5497437
0.56439,0.56628925
0.51377,0.5148422
0.83901,0.8389481
0.5861,0.58560103
0.87551,0.8755969
0.55724,0.5585376
0.82099,0.8200496
0.65266,0.6515527
0.77863,0.7780864
0.53899,0.542025
0.84153,0.84214944
0.83029,0.8315683
0.39095,0.3918722
0.44256,0.44485012
0.45382,0.45236218
0.58319,0.58493364
0.73544,0.73352194
0.74252,0.73970705
0.68699,0.6868374
0.56962,0.57250184
0.71384,0.71841323
0.82898,0.8305661
0.47874,0.4816408
0.78197,0.78029484
0.48351,0.47942403
0.58635,0.58885247
0.93332,0.9334967
0.78652,0.78773403
0.47859,0.48696142
0.67511,0.66553485
0.82706,0.82371813
0.69584,0.6986132
0.44304,0.44632107
0.72715,0.72663814
0.58266,0.5877159
0.31075,0.31343442
0.79422,0.79882854
0.40605,0.40430486
0.49075,0.49387717
0.21833,0.22289611
0.80784,0.80566186
0.44325,0.44544664
0.72272,0.722852
0.41191,0.41124055
0.7452,0.7506292
0.78089,0.7799502
0.58047,0.5784301
0.79902,0.8010305
0.84471,0.84453505
0.88469,0.88530236
0.90357,0.9017703
0.65361,0.65465903
0.79634,0.7962897
0.91562,0.9149042
0.9173,0.91537607
0.91823,0.91831374
0.59981,0.5977153
0.81468,0.81526023
0.86972,0.86757004
0.68043,0.6790866
0.63671,0.6409068
0.54713,0.55386657
0.84242,0.84369856
0.77782,0.77988636
0.88665,0.88722765
0.84934,0.8492794
0.79306,0.7940102
0.73274,0.73357064
0.49645,0.4965247
0.75932,0.75863975
0.6555,0.6607927
0.8001,0.8014062
0.66178,0.6618177
0.80811,0.80981797
0.56251,0.5648985
0.89333,0.8921329
0.82506,0.8225962
0.76153,0.76406235
0.91394,0.9129961
0.90552,0.90414464
0.51955,0.5161507
0.53153,0.5295976
0.52725,0.5281286
0.76258,0.76140046
0.34567,0.34487712
0.51164,0.51700014
0.80741,0.80760634
0.74319,0.7456047
0.7098,0.71315295
0.85138,0.85214835
0.63243,0.63415813
0.37557,0.37486413
0.6081,0.6104579
0.78258,0.78072804
0.64682,0.6485878
0.67284,0.67189825
0.83677,0.8384023
0.64496,0.6434012
0.60835,0.6101808
0.91484,0.9153757
0.74265,0.74286515
0.49112,0.4904182
0.53579,0.5389203
0.86863,0.8707431
0.37887,0.37976167
0.92685,0.9279289
0.6595,0.65915066
0.88163,0.8814327
0.77341,0.77194333
0.85256,0.8539385
