final_pre,test_label
0.72168,0.72258115
0.84717,0.8438048
0.64093,0.6441902
0.69189,0.69050896
0.6109,0.6449231
0.742,0.742402
0.89521,0.8976871
0.83267,0.8322514
0.69276,0.69120306
0.76157,0.75736177
0.92963,0.9254181
0.65578,0.64996123
0.54831,0.5422568
0.79875,0.80023175
0.61791,0.6151104
0.77117,0.7734492
0.87673,0.87698215
0.79554,0.79559803
0.84502,0.8453794
0.9044,0.90257174
0.85655,0.8553149
0.73556,0.7349438
0.77525,0.77755076
0.75099,0.75186193
0.66758,0.66662955
0.8077,0.8088054
0.7424,0.7438749
0.69393,0.6967338
0.89474,0.8934826
0.68718,0.6876267
0.55972,0.56384474
0.84812,0.8465618
0.51368,0.5075288
0.63318,0.63240635
0.65798,0.6601895
0.66149,0.6616152
0.55482,0.5557948
0.67361,0.6777701
0.32999,0.32831576
0.68633,0.68402684
0.89707,0.8961934
0.90978,0.9103468
0.84307,0.841057
0.74371,0.74364465
0.75159,0.75512177
0.63652,0.6372941
0.7908,0.79058427
0.54449,0.54947734
0.50719,0.5150862
0.59827,0.59546554
0.92321,0.9227832
0.79956,0.79733604
0.6801,0.6831455
0.62194,0.62194425
0.86348,0.8630099
0.74231,0.74357545
0.69707,0.69372565
0.92747,0.9281686
0.88129,0.8804586
0.8657,0.8628315
0.38658,0.38182095
0.79242,0.7943556
0.91632,0.91502255
0.76948,0.7558323
0.82173,0.8190327
0.51468,0.51441914
0.7895,0.79038054
0.85584,0.85684055
0.73902,0.7425413
0.54693,0.5522307
0.84792,0.84772605
0.77319,0.7715437
0.64354,0.6424111
0.91622,0.9172692
0.68791,0.6910694
0.88903,0.8892007
0.79129,0.791672
0.93591,0.9349393
0.84284,0.8425565
0.59997,0.6025561
0.45755,0.45722958
0.60377,0.60175854
0.78249,0.78621256
0.53119,0.5407136
0.73739,0.73563534
0.90709,0.90652406
0.84305,0.8437363
0.76379,0.7645767
0.68582,0.6867063
0.67124,0.6689277
0.66021,0.6598087
0.88541,0.88374877
0.46759,0.46713838
0.69048,0.6909142
0.92601,0.9260614
0.62597,0.6329566
0.69403,0.6955544
0.74054,0.742748
0.86566,0.8639001
0.85914,0.8590216
0.62044,0.6172372
0.64546,0.64736485
0.85082,0.84890485
0.63146,0.63215375
0.65443,0.65397966
0.53933,0.5387393
0.57117,0.5651268
0.75453,0.7536453
0.91811,0.9184644
0.91677,0.9170587
0.78698,0.78599757
0.53956,0.54344994
0.88633,0.88661844
0.84531,0.84368414
0.50061,0.4964975
0.7883,0.7893948
0.8125,0.8138696
0.67436,0.67137015
0.84015,0.8441207
0.67131,0.6692721
0.76926,0.7702474
0.88182,0.879308
0.74414,0.7452821
0.45685,0.46666774
0.60852,0.60901856
0.74971,0.74316186
0.87383,0.8746634
0.85716,0.8566688
0.84574,0.84532875
0.85823,0.858308
0.82286,0.8264803
0.85983,0.861119
0.86084,0.861026
0.5126,0.5109189
0.62247,0.62151563
0.89321,0.89460665
0.92226,0.92270845
0.75537,0.75513506
0.89684,0.8963522
0.78545,0.784096
0.78206,0.784039
0.74555,0.74420935
0.39569,0.39802495
0.89782,0.8957258
0.90026,0.91972125
0.52673,0.5260377
0.76842,0.76327
0.36024,0.35897848
0.8749,0.875028
0.76925,0.76871306
0.76062,0.7572471
0.91908,0.91770846
0.49949,0.5030931
0.70079,0.70131433
0.62814,0.6272401
0.31236,0.38493252
0.60192,0.60129255
0.69916,0.6979521
0.75144,0.7545099
0.53521,0.5319152
0.46503,0.4622302
0.76633,0.7641598
0.72802,0.73757505
0.89632,0.8953867
0.89338,0.89267147
0.5434,0.54316854
0.74302,0.73950064
0.71616,0.71591705
0.78657,0.7858915
0.89408,0.8956653
0.74327,0.7439019
0.75146,0.7480338
0.49529,0.49517754
0.72974,0.7116589
0.51568,0.61670667
0.68667,0.6857674
0.78685,0.7871708
0.65778,0.65504116
0.8483,0.84589225
0.77145,0.7683875
0.82398,0.82166654
0.74579,0.7476766
0.67669,0.6765336
0.88236,0.87913835
0.76869,0.7688167
0.72579,0.7258644
0.74021,0.7312875
0.80953,0.8085684
0.64807,0.647354
0.48861,0.4859657
0.69928,0.7000772
0.43185,0.43575805
0.81667,0.8155527
0.69007,0.6870534
0.75226,0.75560045
0.75674,0.7567349
0.87192,0.87100214
0.83031,0.82725954
0.67034,0.67193145
0.7883,0.78892815
0.86722,0.86423934
0.78286,0.78866047
0.87166,0.87304467
0.6017,0.62870234
0.89414,0.8925119
0.80994,0.80719346
0.83446,0.83297163
0.57838,0.57458174
0.70809,0.7095943
0.23362,0.2327437
0.62223,0.6218514
0.63173,0.6346539
0.55585,0.555919
0.64088,0.6488608
0.70944,0.71632594
0.91763,0.9187757
0.50593,0.50473285
0.82792,0.8301388
0.75301,0.7531034
0.7724,0.7702129
0.73487,0.7358874
0.46501,0.46376383
0.79652,0.7923222
0.84511,0.84323823
0.81431,0.8146092
0.76809,0.76780266
0.73159,0.7326995
0.60181,0.6021392
0.78913,0.7899498
0.86921,0.8707509
0.85481,0.8541971
0.83492,0.83533543
0.33586,0.33772942
0.84203,0.8436743
0.51064,0.50816333
0.87073,0.8728237
0.63374,0.63219386
0.82929,0.8296023
0.76125,0.75810915
0.92396,0.9240654
0.47553,0.4804804
0.74251,0.7378301
0.72136,0.7210359
0.77355,0.773205
0.74496,0.7471737
0.53055,0.4305083
0.86234,0.8656609
0.60096,0.6158457
0.4787,0.47987488
0.68572,0.68475807
0.60783,0.6112906
0.64745,0.6465715
0.47398,0.47092336
0.9264,0.92626405
0.61874,0.61126226
0.57752,0.57539696
0.73157,0.7281241
0.89528,0.8949793
0.7349,0.73547965
0.74721,0.7476414
0.53182,0.45957905
0.70683,0.70862347
0.68583,0.68597597
0.87919,0.8797688
0.75015,0.75300807
0.52348,0.53203243
0.78581,0.7860883
0.83251,0.8343994
0.83063,0.831134
0.83118,0.8299992
0.65193,0.6514004
0.47052,0.47128633
0.46974,0.4762142
0.90599,0.90637577
0.67378,0.6740915
0.65202,0.6584255
0.93337,0.93273145
0.65534,0.65611875
0.60836,0.60859823
0.8456,0.8472099
0.7527,0.75372416
0.93491,0.9363405
0.57078,0.56799155
0.88976,0.88950217
0.64998,0.640466
0.8462,0.84406257
0.78325,0.784395
0.57798,0.63074493
0.72911,0.73094887
0.86928,0.8692866
0.29372,0.2939857
0.84966,0.847494
0.76737,0.7694898
0.72958,0.7301401
0.77255,0.7694065
0.42353,0.42703876
0.60491,0.6081465
0.64139,0.64275783
0.77258,0.77176994
0.92346,0.9244696
0.8087,0.8120812
0.55222,0.5535624
0.39453,0.3953029
0.81798,0.8170388
0.70043,0.7039386
0.69385,0.69232637
0.69088,0.6918439
0.69708,0.69782746
0.75649,0.75736636
0.66869,0.6670995
0.43269,0.43198505
0.84045,0.84300315
0.51057,0.516649
0.69917,0.70214325
0.93013,0.92948425
0.75141,0.7508253
0.88695,0.8874175
0.8452,0.8437823
0.60432,0.5963295
0.8457,0.8460677
0.7736,0.7747647
0.81595,0.8151784
0.89132,0.8901022
0.8345,0.8352048
0.47492,0.47541216
0.84954,0.8494039
0.69162,0.6916997
0.77425,0.7744582
0.58147,0.5781477
0.81867,0.8155469
0.93078,0.9288826
0.52859,0.52707523
0.80105,0.8050319
0.76963,0.76990926
0.75906,0.75935835
0.84546,0.84514517
0.68412,0.68613714
0.42078,0.42320126
0.85593,0.8563608
0.87516,0.8735031
0.45542,0.4508266
0.83936,0.84011626
0.55528,0.55548006
0.71133,0.70967084
0.83663,0.83658487
0.81269,0.81381863
0.77154,0.77488285
0.79739,0.7996188
0.45592,0.45545596
0.84295,0.8408037
0.73611,0.7365122
0.52222,0.51768893
0.91746,0.9172569
0.48007,0.47957325
0.81334,0.81401527
0.58064,0.5780196
0.87104,0.8676647
0.86582,0.8647985
0.86208,0.8579077
0.88503,0.8847172
0.7467,0.74837434
0.70433,0.70427555
0.82739,0.8279688
0.7732,0.7721319
0.86095,0.8658681
0.7663,0.7669617
0.61284,0.6127729
0.81903,0.81990534
0.74961,0.7489306
0.715,0.71489227
0.88016,0.882118
0.59232,0.59427744
0.78567,0.7877637
0.78688,0.7852298
0.73165,0.7308145
0.77302,0.7725933
0.34354,0.33892453
0.7103,0.70258796
0.89368,0.8962648
0.68049,0.67562044
0.62384,0.62313473
0.54549,0.54621786
0.38268,0.38520896
0.41017,0.41436243
0.74254,0.7403084
0.43908,0.43781093
0.86387,0.86914015
0.88314,0.887409
0.50308,0.5023213
0.88677,0.8766905
0.78519,0.7878874
0.83267,0.8340487
0.73943,0.7384503
0.45779,0.45263585
0.71483,0.71490705
0.65024,0.64833075
0.74899,0.7496647
0.82733,0.8258703
0.90212,0.9021014
0.68742,0.68735504
0.73201,0.73188657
0.88665,0.88844746
0.69986,0.69870937
0.85982,0.8573728
0.79449,0.7943466
0.72611,0.7261714
0.85111,0.85103524
0.89576,0.8963014
0.889,0.88924
0.77176,0.77788866
0.82053,0.82116705
0.85017,0.8522103
0.6112,0.61111957
0.78346,0.7829915
0.73032,0.73140717
0.90883,0.907838
0.65293,0.6592271
0.66756,0.6652878
0.82165,0.8267576
0.66187,0.6616143
0.78064,0.779848
0.81842,0.81601924
0.89962,0.89851546
0.75363,0.75529295
0.88664,0.8912154
0.83539,0.83621174
0.91226,0.9115153
0.57036,0.57020324
0.90039,0.89986527
0.72682,0.72586346
0.71585,0.71372837
0.93109,0.93119323
0.69598,0.6969547
0.89806,0.8970431
0.80482,0.80262315
0.4769,0.4726935
0.72588,0.7300302
0.61538,0.61720836
0.83742,0.83733
0.24665,0.24182911
0.6062,0.60818183
0.6851,0.6819832
0.81009,0.8095164
0.71678,0.7186386
0.85134,0.8521338
0.81426,0.8160324
0.72846,0.73213375
0.7639,0.7670975
0.66005,0.6592646
0.61937,0.61921585
0.94065,0.9401377
0.70506,0.7057448
0.85047,0.84958285
0.81962,0.819048
0.59804,0.5979942
0.62375,0.6248445
0.85754,0.85738665
0.52179,0.5189354
0.88716,0.8888745
0.88007,0.8811067
0.88851,0.8900538
0.74305,0.741701
0.71826,0.71685773
0.81447,0.8145922
0.72363,0.67651963
0.8821,0.88262457
0.8742,0.8731162
0.85002,0.8507498
0.24776,0.24258742
0.86047,0.8654887
0.88357,0.88300955
0.86479,0.86442643
0.87206,0.86963534
0.80524,0.80646276
0.51687,0.5198296
0.84425,0.8454129
0.78757,0.7855367
0.85904,0.86034954
0.52856,0.52746713
0.78816,0.7913881
0.8558,0.8006064
0.89684,0.89759475
0.93597,0.9375606
0.87539,0.8744034
0.6037,0.5980694
0.76671,0.76810145
0.79571,0.7971988
0.79259,0.78266215
0.87893,0.8794775
0.84479,0.84347343
0.84676,0.8450992
0.57081,0.55808717
0.93906,0.93866885
0.6897,0.692533
0.82828,0.8283336
0.80444,0.80394214
0.80083,0.800683
0.64071,0.6429731
0.5663,0.5656294
0.83377,0.8340294
0.83398,0.72471803
0.58262,0.582322
0.44663,0.4488043
0.82854,0.8265312
0.59003,0.59420234
0.52346,0.52989763
0.76214,0.7616345
0.55952,0.55908906
0.60483,0.63642025
0.7404,0.73959386
0.85501,0.8533956
0.70151,0.703579
0.91179,0.9141787
0.79198,0.79432386
0.71162,0.7106074
0.81542,0.8164717
0.81487,0.81693655
0.80884,0.80891716
0.82763,0.82811993
0.71891,0.7176187
0.85568,0.8531591
0.72579,0.72662115
0.83125,0.8315535
0.57475,0.57410276
0.8027,0.8028345
0.83556,0.83722353
0.74934,0.7526209
0.76536,0.7643285
0.78564,0.78539556
0.71894,0.72015005
0.8866,0.89074343
0.86214,0.86475277
0.69744,0.70358187
0.83122,0.8293198
0.92922,0.92749995
0.87801,0.87571913
0.63687,0.6388574
0.87967,0.88062984
0.89212,0.8903169
0.74738,0.7451659
0.76416,0.7633381
0.65321,0.65372515
0.59037,0.59084517
0.74014,0.7381144
0.76735,0.76862687
0.83025,0.83097774
0.73953,0.74102163
0.65752,0.657687
0.46654,0.46389818
0.5888,0.58846015
0.82647,0.82535577
0.82115,0.81963396
0.67041,0.6715175
0.85223,0.85211354
0.84542,0.8454622
0.62178,0.6221277
0.73654,0.73424363
0.624,0.6299978
0.79982,0.79967934
0.70687,0.70670384
0.79081,0.7928809
0.8416,0.8467646
0.87228,0.87299097
0.90159,0.9013246
0.80101,0.79222727
0.94391,0.94454473
0.71876,0.7187718
0.75127,0.75286216
0.61327,0.60844505
0.65355,0.65635836
0.38452,0.3874653
0.73552,0.73651457
0.80499,0.805294
0.65749,0.6560355
0.61,0.61115265
0.87184,0.8728228
0.92252,0.9208472
0.79986,0.7988757
0.83786,0.8426548
0.91821,0.920641
0.85175,0.84918964
0.7876,0.7864105
0.83901,0.840581
0.5659,0.569143
0.83858,0.8442017
0.83155,0.83182037
0.56778,0.5676858
0.89413,0.8937014
0.5562,0.5611714
0.85938,0.86006975
0.88246,0.8835618
0.86424,0.86038345
0.72624,0.7279016
0.84736,0.84923875
0.92079,0.919128
0.94004,0.93926007
0.84526,0.8449425
0.79676,0.79799944
0.91131,0.91068596
0.84597,0.8464696
0.85442,0.8570593
0.79539,0.79425853
0.86279,0.8635059
0.56751,0.5692892
0.77962,0.7748912
0.65943,0.66579986
0.38939,0.3600491
0.83945,0.8396634
0.86521,0.8669012
0.47901,0.48080444
0.9097,0.91043526
0.79029,0.7902357
0.85029,0.8509816
0.75778,0.75515354
0.78411,0.7848259
0.56354,0.56147575
0.85857,0.85876685
0.72909,0.73285025
0.49593,0.49172184
0.79425,0.796603
0.7586,0.7583656
0.81115,0.81153977
0.8975,0.9006976
0.80328,0.8053766
0.68533,0.682388
0.82275,0.82535946
0.76098,0.76165706
0.88358,0.8845741
0.85565,0.8560903
0.77927,0.7788086
0.75816,0.7535651
0.84021,0.84257805
0.43476,0.44227612
0.80586,0.80505
0.77301,0.7718498
0.79415,0.7783741
0.73423,0.732616
0.76751,0.7696693
0.41348,0.41696075
0.72506,0.7221105
0.75497,0.752518
0.38854,0.3905287
0.80846,0.8100442
0.3714,0.36867014
0.7235,0.72621703
0.87872,0.88028675
0.73041,0.72611254
0.82138,0.81916857
0.73971,0.7399797
0.67508,0.6765517
0.8366,0.8371764
0.77276,0.76769245
0.84525,0.8441233
0.71487,0.7155173
0.5874,0.59048504
0.74893,0.75127566
0.83125,0.8326935
0.63516,0.632016
0.71073,0.7111445
0.65429,0.6505137
0.77938,0.78064346
0.74455,0.7480903
0.6931,0.69830227
0.83074,0.82924736
0.86718,0.8669345
0.85825,0.8589837
0.81409,0.8133622
0.92699,0.9270077
0.61851,0.6178946
0.68864,0.6899622
0.71965,0.7168955
0.62074,0.62007207
0.90402,0.9050978
0.84973,0.84944415
0.74593,0.7460939
0.73223,0.73175687
0.45797,0.45819306
0.71242,0.712871
0.7031,0.70160276
0.76336,0.76265776
0.84745,0.84827065
0.71823,0.7238508
0.85463,0.8553536
0.51831,0.51769626
0.88385,0.8874182
0.84605,0.844698
0.76008,0.757409
0.86372,0.81765616
0.78966,0.78612244
0.77395,0.7731346
0.64564,0.64456
0.91047,0.9104155
0.80806,0.80664504
0.81376,0.8134048
0.61753,0.61604923
0.75402,0.7546544
0.9,0.9014291
0.79107,0.7925742
0.81811,0.8209676
0.48749,0.48580176
0.79918,0.80231106
0.62613,0.6238593
0.79079,0.7904946
0.82509,0.8247964
0.90235,0.9038147
0.57676,0.5388709
0.71553,0.7250434
0.87704,0.87717235
0.64065,0.6395199
0.47163,0.47089532
0.70918,0.7079239
0.54594,0.54559976
0.42856,0.4362697
0.89481,0.8954948
0.83537,0.83630145
0.70387,0.6933588
0.86942,0.8714979
0.80131,0.8010877
0.75205,0.75109714
0.69923,0.6980014
0.58215,0.580616
0.69088,0.6968624
0.82407,0.82347465
0.75552,0.7535201
0.83345,0.8331971
0.84049,0.8391306
0.85264,0.85458684
0.81712,0.81433624
0.83996,0.8366204
0.83597,0.838694
0.90288,0.9026543
0.78911,0.7896399
0.40483,0.41365522
0.55448,0.4871156
0.85757,0.8593511
0.43533,0.46654332
0.77865,0.7791944
0.63112,0.6323193
0.88472,0.8858776
0.62241,0.6226803
0.84714,0.84761965
0.84634,0.84480226
0.80131,0.80190027
0.55459,0.55668926
0.26121,0.26104096
0.60015,0.57630247
0.77804,0.7788051
0.91629,0.9154159
0.65453,0.6536091
0.90045,0.90065956
0.79355,0.7932211
0.70005,0.6998808
0.85234,0.85202813
0.91738,0.91817945
0.88893,0.8879233
0.81416,0.81611043
0.86397,0.8638314
0.72119,0.7222134
0.78229,0.7872027
0.76253,0.7633265
0.87128,0.87293327
0.85977,0.85976875
0.75909,0.7591008
0.48302,0.48278397
0.77549,0.7791585
0.88864,0.88970613
0.6223,0.62562245
0.75713,0.75613314
0.65263,0.65411735
0.73947,0.73816174
0.80709,0.8057635
0.63337,0.63330394
0.77971,0.7789672
0.87918,0.8785468
0.91854,0.91839653
0.32945,0.3248303
0.34843,0.34947094
0.70648,0.7078828
0.86986,0.8714098
0.5146,0.51429325
0.6254,0.62429714
0.58641,0.58882123
0.92099,0.92276776
0.769,0.767898
0.81574,0.8173411
0.68298,0.68564165
0.91072,0.91225356
0.86474,0.8632087
0.80942,0.81196874
0.79582,0.79725534
0.86123,0.86028266
0.84341,0.84262544
0.89238,0.89270854
0.74977,0.7487755
0.77272,0.76924324
0.90136,0.89961594
0.58126,0.57253945
0.84297,0.8424244
0.67391,0.6717432
0.83654,0.8383027
0.88652,0.8885786
0.8798,0.877477
0.83382,0.83275795
0.80853,0.8084701
0.61397,0.6141029
0.62031,0.618073
0.91981,0.91736376
0.5454,0.54989004
0.55893,0.49109524
0.7027,0.7014126
0.87642,0.8763202
0.75066,0.74930197
0.74299,0.74219334
0.82506,0.8271661
0.84685,0.84725004
0.87425,0.87488115
0.65508,0.6578268
0.79537,0.7945831
0.61127,0.61322075
0.73109,0.73068464
0.71503,0.7207028
0.77592,0.77760035
0.50612,0.5044638
0.88211,0.8817671
0.59536,0.5922134
0.65155,0.6514542
0.79693,0.79875666
0.79128,0.7931863
0.88447,0.88464415
0.8912,0.88840497
0.88981,0.8898654
0.35265,0.35488033
0.80624,0.80647427
0.83563,0.8381618
0.71794,0.71718293
0.54476,0.5392737
0.50367,0.5035469
0.67735,0.67827785
0.89445,0.89390594
0.71484,0.7144378
0.76503,0.76106954
0.91872,0.9194535
0.59335,0.58043593
0.75224,0.75187767
0.90674,0.90626633
0.60741,0.6105288
0.71251,0.71011144
0.71086,0.7028886
0.35645,0.35762712
0.66899,0.6257881
0.71787,0.7184395
0.45072,0.5653238
0.45309,0.4495763
0.31665,0.31982347
0.75473,0.7469988
0.80866,0.8077485
0.8252,0.82599133
0.7145,0.7204206
0.76515,0.76127565
0.70221,0.7215899
0.78264,0.7853725
0.71593,0.72062653
0.6501,0.64910764
0.71694,0.7174049
0.8056,0.8046499
0.76054,0.7600253
0.51915,0.5165832
0.34882,0.36295706
0.58542,0.59011745
0.79776,0.7933104
0.89996,0.8991802
0.90695,0.90877485
0.77779,0.7778844
0.86385,0.8630679
0.5115,0.5114159
0.71062,0.7110537
0.86627,0.86385214
0.91994,0.9204229
0.75443,0.75335073
0.87161,0.8729494
0.37497,0.37126705
0.84401,0.84484714
0.45991,0.46299008
0.90514,0.9075189
0.79297,0.7920363
0.88352,0.88063
0.87971,0.8776143
0.82824,0.82817966
0.75353,0.75466263
0.68683,0.68708926
0.79375,0.7917462
0.77934,0.78072256
0.69708,0.69476926
0.78439,0.7844297
0.81461,0.831214
0.76287,0.76833606
0.56692,0.56631464
0.68119,0.6794015
0.65801,0.6593861
0.70976,0.7101639
0.90841,0.91205585
0.69553,0.688552
0.90808,0.90808725
0.7727,0.7718885
0.40896,0.40946823
0.70067,0.69980544
0.57833,0.5803371
0.74616,0.7504954
0.83404,0.8363751
0.7843,0.7817654
0.67267,0.67286974
0.69213,0.6922092
0.79216,0.7920891
0.7013,0.7010111
0.75359,0.7535605
0.91523,0.9151361
0.72158,0.71890664
0.68447,0.6843933
0.89319,0.89086753
0.61859,0.6217905
0.7063,0.7082824
0.52699,0.52873653
0.85175,0.85356784
0.81992,0.81766367
0.84468,0.84505427
0.55508,0.5565161
0.86667,0.86337346
0.57729,0.6090584
0.72102,0.7263789
0.76813,0.7689074
0.89637,0.89821476
0.70907,0.71117103
0.67606,0.6744471
0.85805,0.8566173
0.86648,0.88478434
0.7062,0.70619696
0.88251,0.88111854
0.91951,0.92138064
0.60824,0.6092982
0.69004,0.6941011
0.64252,0.6417586
0.7708,0.77363425
0.79991,0.80252546
0.86714,0.8681725
0.6131,0.6133006
0.86735,0.86598766
0.82247,0.8221333
0.92599,0.9265537
0.91088,0.9113307
0.82763,0.82745266
0.76199,0.76138264
0.84847,0.84732115
0.64576,0.6455966
0.83694,0.8362296
0.53725,0.55759466
0.79957,0.7985793
0.86865,0.87148345
0.40407,0.39641786
0.8456,0.842848
0.83759,0.8407523
0.6956,0.6905516
0.26611,0.26582915
0.89136,0.8889477
0.889,0.88992006
0.57231,0.5684896
0.58614,0.5794443
0.75031,0.74722123
0.86416,0.862784
0.52888,0.5265651
0.68438,0.6851188
0.74067,0.7526624
0.53375,0.50344366
0.78103,0.7830984
0.60884,0.61389077
0.73343,0.73301226
0.86673,0.86456525
0.9086,0.90920174
0.69372,0.6900693
0.74906,0.74875927
0.81707,0.8180285
0.83649,0.83412224
0.66239,0.6631542
0.48671,0.4881005
0.69381,0.6963384
0.81004,0.81208426
0.41019,0.41116902
0.83808,0.8366555
0.50503,0.5046366
0.88591,0.88532895
0.82002,0.81921345
0.49309,0.49355504
0.77501,0.77574074
0.63559,0.6348485
0.73493,0.7352491
0.8186,0.8187956
0.92,0.91842085
0.6062,0.60750705
0.74209,0.74122834
0.90181,0.90204245
0.8503,0.8499207
0.60012,0.6051378
0.62763,0.6272147
0.82532,0.82391006
0.79207,0.7914714
0.65646,0.65243524
0.45085,0.45026296
0.75944,0.7581223
0.73638,0.73480934
0.66869,0.6672553
0.54809,0.5505596
0.83847,0.838137
0.45141,0.4509493
0.86205,0.8628639
0.68367,0.6845442
0.91215,0.9115505
0.71467,0.713145
0.63288,0.6324832
0.84466,0.8453364
0.71755,0.71831673
0.78036,0.7818473
0.70666,0.7098354
0.60137,0.610091
0.85922,0.8602948
0.82869,0.82540154
0.8047,0.80490994
0.71614,0.707825
