dev_pre,dev_label,test_pre,test_label
0.9238157,0.9258706,0.6477728,0.647354
0.318687,0.31517673,0.4846771,0.4859657
0.60906,0.6092128,0.7014023,0.7000772
0.8519803,0.8490491,0.43329623,0.43575805
0.61061317,0.6141045,0.8162619,0.8155527
0.74313915,0.74620193,0.6872625,0.6870534
0.8172473,0.81766766,0.75035954,0.75560045
0.6018526,0.5989189,0.75274324,0.7567349
0.62021786,0.62100077,0.8694726,0.87100214
0.7363457,0.7395095,0.8263204,0.82725954
0.59800255,0.601763,0.6694347,0.67193145
0.79872704,0.79820025,0.7876193,0.78892815
0.47163415,0.47332865,0.86583936,0.86423934
0.8375608,0.8384514,0.7830497,0.78866047
0.7420503,0.7417229,0.8701199,0.87304467
0.7172835,0.717417,0.6391191,0.62870234
0.82000273,0.8184494,0.8953742,0.8925119
0.68864286,0.6887799,0.8082924,0.80719346
0.9099,0.9149804,0.83739376,0.83297163
0.8102106,0.8141648,0.57664204,0.57458174
0.47843304,0.4741988,0.7088303,0.7095943
0.7586347,0.7604151,0.23386607,0.2327437
0.67128897,0.6766213,0.62267876,0.6218514
0.83123815,0.83432436,0.635701,0.6346539
0.8223179,0.8243214,0.5577196,0.555919
0.9033277,0.90421736,0.6413127,0.6488608
0.74346495,0.7425473,0.71320105,0.71632594
0.7317375,0.73372585,0.9163475,0.9187757
0.7042888,0.70506907,0.5045121,0.50473285
0.75686705,0.7596681,0.8263437,0.8301388
0.70160604,0.7044242,0.7519914,0.7531034
0.65349734,0.6538201,0.77167356,0.7702129
0.8007535,0.8064072,0.7361874,0.7358874
0.9223404,0.9245061,0.4651981,0.46376383
0.6563392,0.65848094,0.7958987,0.7923222
0.74939495,0.74722457,0.8448056,0.84323823
0.92964447,0.9322736,0.8130583,0.8146092
0.6798961,0.68101907,0.7656569,0.76780266
0.52688587,0.5223742,0.7319322,0.7326995
0.55179113,0.55393404,0.6009487,0.6021392
0.5459659,0.54579544,0.7875384,0.7899498
0.8399024,0.84185237,0.8653828,0.8707509
0.79506963,0.7861222,0.8544688,0.8541971
0.63372386,0.6327848,0.83493555,0.83533543
0.751456,0.7521362,0.33499056,0.33772942
0.87185717,0.87081647,0.8381313,0.8436743
0.5960452,0.5965678,0.5098858,0.50816333
0.46652305,0.46405527,0.87058747,0.8728237
0.86046255,0.86127806,0.6332772,0.63219386
0.9308935,0.9304978,0.82807636,0.8296023
0.47758916,0.4783654,0.76131374,0.75810915
0.6858914,0.6931939,0.9218714,0.9240654
0.8870094,0.889644,0.47919697,0.4804804
0.83286667,0.83119804,0.7360916,0.7378301
0.6863637,0.69013333,0.71881527,0.7210359
0.90512234,0.91028243,0.77279276,0.773205
0.8197967,0.8206691,0.7408886,0.7471737
0.78150433,0.78061,0.5581703,0.4305083
0.73556834,0.7359291,0.86343527,0.8656609
0.8801616,0.88210547,0.5999173,0.6158457
0.622867,0.6251646,0.47780904,0.47987488
0.74547243,0.7445612,0.6825259,0.68475807
0.59700024,0.59537804,0.60681355,0.6112906
0.6917377,0.69441617,0.6471032,0.6465715
0.9324996,0.93316895,0.47346067,0.47092336
0.78663814,0.78761387,0.9243606,0.92626405
0.681129,0.6843175,0.6164269,0.61126226
0.87887025,0.88094896,0.5776426,0.57539696
0.9362699,0.9376718,0.73772657,0.7281241
0.6773549,0.67930555,0.89403874,0.8949793
0.88570666,0.8884917,0.73227036,0.73547965
0.6894709,0.6847153,0.7448435,0.7476414
0.7273148,0.7263461,0.46974418,0.45957905
0.90786266,0.9127487,0.70692384,0.70862347
0.5630863,0.5635516,0.68358797,0.68597597
0.80988324,0.8132685,0.87346786,0.8797688
0.6441548,0.6495367,0.74331456,0.75300807
0.8128517,0.8177159,0.5362995,0.53203243
0.67599154,0.6777159,0.78320056,0.7860883
0.8183172,0.81383705,0.8301705,0.8343994
0.78747416,0.7887614,0.82982993,0.831134
0.58230716,0.58090484,0.8317306,0.8299992
0.77792764,0.77787274,0.6531595,0.6514004
0.66913164,0.66541374,0.47057766,0.47128633
0.62448967,0.6245441,0.46952915,0.4762142
0.77981603,0.7813106,0.90501356,0.90637577
0.86943424,0.8700634,0.67061806,0.6740915
0.5947014,0.5913436,0.6512321,0.6584255
0.5136632,0.51621145,0.93055093,0.93273145
0.70675445,0.70376146,0.65479094,0.65611875
0.5212296,0.52459055,0.61000633,0.60859823
0.74924076,0.74460167,0.8427657,0.8472099
0.7488107,0.75015014,0.74988216,0.75372416
0.5245867,0.51887584,0.93345743,0.9363405
0.5374993,0.5386256,0.5706022,0.56799155
0.78031313,0.7768184,0.8904141,0.88950217
0.5730679,0.58482254,0.64720166,0.640466
0.8587991,0.8589972,0.8473351,0.84406257
0.73565567,0.73535645,0.7786384,0.784395
0.38861704,0.3901785,0.62750065,0.63074493
0.5820432,0.58959156,0.72592235,0.73094887
0.9276836,0.9287529,0.86782724,0.8692866
0.45358458,0.4552029,0.2953,0.2939857
0.85948336,0.86711854,0.8501278,0.847494
0.89280045,0.89200646,0.76682866,0.7694898
0.8440167,0.8460325,0.7313404,0.7301401
0.7707268,0.8092315,0.77120155,0.7694065
0.8506597,0.8528996,0.42112446,0.42703876
0.6699992,0.6681196,0.6048287,0.6081465
0.46301243,0.46204257,0.63830566,0.64275783
0.7105398,0.70810604,0.76915157,0.77176994
0.79576665,0.7982091,0.92016876,0.9244696
0.641755,0.63034034,0.8116342,0.8120812
0.76623523,0.7658262,0.5552743,0.5535624
0.60407406,0.6035868,0.39416865,0.3953029
0.4488473,0.44600755,0.81871045,0.8170388
0.8149065,0.812118,0.7015189,0.7039386
0.3654218,0.36439627,0.6872995,0.69232637
0.58969223,0.59058064,0.6904936,0.6918439
0.8380848,0.8378556,0.6981354,0.69782746
0.81908876,0.81715643,0.75456685,0.75736636
0.54111326,0.54122627,0.6687954,0.6670995
0.9036648,0.91126174,0.4340985,0.43198505
0.7136495,0.7166293,0.8408567,0.84300315
0.80960286,0.810149,0.5089258,0.516649
0.71459866,0.72870386,0.69714785,0.70214325
0.91222286,0.91897196,0.9268275,0.92948425
0.5789423,0.5787601,0.7494918,0.7508253
0.82732093,0.833387,0.8851618,0.8874175
0.83501494,0.8350755,0.8472626,0.8437823
0.70615065,0.70587945,0.60554945,0.5963295
0.83622277,0.83430916,0.84342736,0.8460677
0.6785121,0.6798248,0.769223,0.7747647
0.85136676,0.84829384,0.8159287,0.8151784
0.4801944,0.4786351,0.8865555,0.8901022
0.4037281,0.40238556,0.83229184,0.8352048
0.7386282,0.7364664,0.4751372,0.47541216
0.7962182,0.80038136,0.8516339,0.8494039
0.8991004,0.9007327,0.69438875,0.6916997
0.35138562,0.34400737,0.7713903,0.7744582
0.7803671,0.7824369,0.5792169,0.5781477
0.8482795,0.85571474,0.82148546,0.8155469
0.81255305,0.8143867,0.9285027,0.9288826
0.7982664,0.7972561,0.53000396,0.52707523
0.8543953,0.8588971,0.80096185,0.8050319
