dev_pre,dev_label,test_pre,test_label
340.12567,340.1899,356.9792,357.24164
233.413,233.16405,267.81375,267.93713
311.08682,311.23615,249.25258,249.14772
381.47568,381.25287,477.82944,478.24677
286.84387,287.1382,368.0633,368.08646
310.674,310.08884,211.49223,212.15248
433.35486,433.22263,352.10214,352.1899
285.87463,286.13174,322.59546,322.03564
271.35843,271.15723,355.21274,355.14627
323.2056,323.17462,337.8362,337.13458
390.34015,390.21548,374.5508,373.05396
331.21286,331.102,282.8123,283.1532
261.26685,261.1841,415.94583,415.2042
307.96146,308.09094,349.58655,349.20755
241.09933,241.24057,378.1218,377.0698
372.62552,372.1256,383.92502,384.1256
345.3322,345.20523,379.80176,379.14627
432.41806,432.11774,437.98477,438.21548
421.6875,421.19363,448.2988,447.0575
238.87077,242.11859,306.61694,306.0899
468.68805,469.16714,371.02573,371.18585
353.3124,353.07217,395.44128,396.11438
441.79202,441.17224,296.15848,296.1637
443.11523,443.21304,380.2155,380.0943
372.49338,372.18716,447.17065,446.0791
379.03357,379.14783,352.5374,352.18207
478.20724,477.26276,432.62015,433.27292
372.24768,372.0805,460.6567,461.17847
265.34064,265.00613,350.28665,349.02878
318.1901,318.23074,464.52658,463.10245
258.1146,258.18445,385.65427,385.21655
371.75668,371.06497,422.1859,422.25696
358.18417,358.17264,316.2946,316.15353
300.24588,300.07217,320.2972,321.03644
350.21988,350.1518,366.3827,366.0805
334.61505,334.1715,285.7736,286.16812
338.51456,338.18417,349.03214,349.18893
349.86633,350.1743,426.02402,426.13617
274.41043,275.15213,308.4264,308.07318
393.75095,394.17532,459.84116,459.11163
386.62054,387.18344,230.33228,230.15315
359.5538,359.23212,402.9395,403.16443
348.54596,348.11194,276.2376,276.0391
455.85547,455.12817,399.92874,399.16165
236.93857,237.11134,301.53815,301.19025
315.18036,315.12192,467.21036,467.209
430.27664,430.19263,246.23183,246.17322
377.368,377.1773,200.20905,201.04596
380.8304,381.21646,358.8073,358.08328
277.65735,278.16306,296.0828,296.10733
290.52594,290.14865,384.67725,384.11438
371.86993,371.1151,402.07434,402.2631
426.2996,425.12317,486.14142,483.95923
216.3485,217.1215,327.15033,327.2059
347.10022,347.10928,333.31512,333.0936
378.76224,379.16443,359.53265,359.1149
293.51907,293.04547,419.6225,420.0433
391.2049,390.98776,398.82828,397.08203
391.53683,391.12,331.46283,331.2372
272.43408,273.17288,247.30865,247.14331
485.1322,485.17328,448.89944,448.13693
289.405,289.17902,290.9677,291.19467
395.4764,395.17328,358.47598,359.1845
367.01553,367.16443,273.49835,274.11176
238.06564,238.14377,336.09122,336.20624
382.82703,382.2005,330.6416,330.10382
297.13757,297.14774,331.3971,331.16443
268.93988,270.14807,394.8636,395.12814
304.3608,304.0437,359.0146,358.0922
326.18686,326.13788,446.82748,446.18887
435.548,435.13834,395.99054,395.22427
417.18625,417.14706,367.2378,367.0836
372.93173,373.20016,485.48953,485.1443
340.35544,340.15692,340.36673,340.13577
418.21643,418.16748,285.73462,286.2409
318.3673,318.23074,494.92957,493.04022
287.9309,288.1474,336.86023,337.11365
271.53693,271.07977,457.68387,457.16714
346.37366,346.03506,337.42792,337.15726
329.34106,329.18518,436.36716,436.1457
344.37732,344.09277,367.1464,367.1532
324.52902,324.21008,347.20355,347.13037
212.25346,214.9746,416.87457,416.0663
386.51694,386.10333,322.54083,322.0446
220.7167,221.08743,297.67133,297.11874
466.39627,466.2104,348.64215,348.08768
457.01517,456.129,417.81528,418.10995
336.997,337.14264,289.45947,289.1049
368.5094,368.11948,232.85968,232.01701
360.5166,360.23862,305.36215,305.1198
350.30264,350.16306,428.62738,427.04272
381.99362,382.14163,442.76755,442.20233
320.3556,321.19116,359.752,360.09708
298.75497,299.211,445.41193,446.15903
348.30118,348.16852,303.76965,303.1154
369.04318,369.174,451.7365,452.16306
372.8569,372.1717,338.79407,338.1049
331.3533,331.2372,425.3544,425.14746
289.11526,289.15387,451.93774,451.13144
343.62372,343.03937,342.39905,342.04166
396.28128,396.20624,359.17877,359.11914
371.9135,372.1256,461.16388,461.17508
454.0782,454.05618,486.4074,486.18787
348.72284,348.133,363.99796,364.15353
481.755,481.1059,308.87793,308.0844
424.07394,424.19983,336.28113,336.17502
254.15009,254.15315,199.58061,200.09496
339.3119,339.12506,388.59247,389.06815
261.1625,261.08234,472.4739,473.0474
430.27734,430.229,292.233,292.10233
297.9679,298.09872,393.12784,393.1437
346.41855,346.22565,432.60574,433.20352
353.39743,353.1506,420.93945,421.2114
320.45175,320.21,272.36737,272.1347
316.34082,316.13873,360.39798,360.1297
368.5038,368.15363,300.6774,300.08768
369.67914,369.16232,352.01837,351.07114
353.40067,353.17395,315.2834,315.16953
435.41913,435.17697,497.0064,496.12234
462.52405,462.2894,367.68393,368.1637
312.00766,312.14087,399.11743,399.26343
398.0292,397.10962,235.18706,235.13208
272.693,273.11652,368.9819,369.1035
425.82947,426.15796,322.1188,322.05582
385.06482,385.10626,359.4847,359.00363
363.7493,363.17136,416.1666,416.1761
287.89462,288.0414,409.92456,409.12604
362.43433,362.15982,388.84805,389.16003
365.86722,366.15143,443.25955,442.16748
401.36737,401.07556,428.4093,429.18008
355.22076,355.1532,306.40646,306.1402
314.17978,314.10666,378.09662,378.1328
375.55176,375.1282,419.02222,419.16675
358.67017,358.16928,433.27408,433.20016
301.0302,301.14264,398.315,397.15726
332.17416,332.13477,378.45834,377.10617
372.66052,372.11438,262.9985,263.17462
350.94342,351.1583,447.26947,447.22705
433.95578,433.12268,291.57095,292.1212
345.66956,345.07678,328.45752,328.1899
392.25708,392.10422,444.06378,444.17438
349.01672,349.1314,379.9102,380.19116
425.2538,426.0579,350.23218,350.1543
426.78137,427.22598,380.79608,380.1206
366.81912,367.14197,367.42255,367.13794
265.35846,266.12665,298.11536,298.13174
302.0678,302.19943,386.59723,386.19943
356.5302,355.1752,482.54193,482.1642
398.2843,397.0167,344.05832,344.11948
472.2291,472.18097,409.01532,409.10718
469.29327,468.1719,369.55713,369.18008
350.00284,350.1863,359.07327,359.03983
398.0151,397.08786,442.372,442.2005
332.42456,332.16486,476.22992,476.2311
368.19073,368.12848,390.45078,389.9844
283.92856,284.11725,374.04495,373.14603
328.92728,328.17218,447.8694,447.09225
407.68994,408.13977,419.5102,418.92285
383.9888,384.15863,356.4212,356.19
418.98782,418.19263,380.67014,380.23877
424.26074,424.19983,344.98953,345.11472
342.34866,343.206,342.8129,343.1896
394.4692,394.2481,206.41586,207.10817
350.3853,350.21066,326.19632,326.06512
332.01956,332.11948,415.06827,416.15182
308.2007,308.15363,314.84717,315.0599
251.744,251.06161,275.3777,276.03687
365.14795,365.12094,361.04764,360.04993
297.00687,297.15897,386.0862,386.1242
328.3142,328.1423,434.9871,435.1507
307.5733,308.2009,289.47144,289.11365
286.71774,287.19977,309.1965,309.1365
247.08769,247.1606,374.40808,374.25696
302.27786,301.12488,329.37228,329.18518
205.28674,206.1783,444.25708,444.19098
407.12274,407.2209,366.63953,366.01743
373.95724,373.06924,313.3595,313.07303
268.5939,270.13684,325.28583,325.2042
386.50113,386.10333,290.46692,290.05884
499.2971,499.18558,398.04684,397.03778
328.3043,328.20117,321.95862,322.06235
298.0296,298.16812,381.29095,381.16885
417.9381,418.1641,293.1849,293.21033
480.35422,480.23483,354.3388,354.19434
339.1778,339.19467,321.3503,321.18008
471.31198,471.14282,222.33772,223.13724
323.0797,323.107,347.778,347.0673
415.63464,415.10895,459.99875,459.19403
361.82144,362.1015,409.58762,409.23654
422.50836,422.10672,332.51535,332.16486
205.1001,206.06914,444.9254,444.0926
430.30066,430.12302,354.22064,354.19434
342.46573,342.1692,359.50693,359.25726
405.47424,406.11896,449.53598,449.187
321.0181,320.0653,424.7735,424.1457
436.04605,438.0579,234.44872,234.05598
480.96497,480.18314,419.4708,419.21844
401.75876,402.13797,359.62106,359.14005
382.1622,382.14633,409.59375,408.07147
266.59042,267.1484,414.1264,414.20786
351.057,350.14127,354.35574,354.1692
279.582,280.13242,262.08688,262.0509
320.34613,320.18484,332.33752,332.11948
418.12973,417.0914,323.33533,323.1634
380.6221,380.09613,344.1907,344.0703
327.88718,328.02228,342.32022,342.20557
239.94417,240.17255,447.81412,448.21106
372.9347,372.10785,344.9656,345.0376
395.23352,396.08923,366.73053,366.0674
389.94315,390.17435,347.5886,347.09244
355.53036,355.0645,230.46974,230.13068
372.80676,372.1353,329.0093,328.1057
407.74216,407.15283,450.04294,449.10638
363.11353,363.12527,374.57407,374.1754
326.89893,326.0759,258.54175,259.07053
226.03477,226.0873,318.3823,318.19434
341.30728,341.17395,333.2742,333.17288
332.4211,332.21,310.81744,311.01572
304.91132,305.09644,295.19003,295.1433
263.15283,263.1634,381.78067,382.09872
442.35986,442.24677,350.193,349.0652
475.1204,475.20828,289.6908,289.1361
338.11646,338.13004,346.2962,346.2005
319.46948,319.9927,206.47078,208.10994
340.20322,340.1899,297.709,298.11783
251.13966,252.17255,447.3368,447.2522
365.695,366.11505,265.8868,266.12308
400.95346,399.07114,403.6519,403.14667
496.43845,496.14166,365.40015,365.21033
358.52246,358.15286,353.3359,353.0237
403.5315,403.10245,466.37885,466.2104
269.51074,270.19434,343.3413,343.16443
464.80484,464.0759,451.9934,451.19296
382.34222,381.05347,377.74997,378.12494
461.91476,462.21548,432.79404,434.07288
259.10077,259.04153,366.1464,366.25186
354.2203,354.1692,363.46722,363.28857
334.64362,334.11966,206.53859,207.06439
376.9131,376.1666,386.68646,386.17764
445.00748,444.06772,479.51004,479.1991
370.53107,370.15286,415.4076,415.1896
366.71057,367.1433,271.3883,271.07977
389.80722,389.08908,275.06577,275.05737
393.03778,393.17224,344.96155,345.07834
349.24518,349.17902,373.88794,373.0984
318.77875,318.12473,326.11853,325.05396
284.54248,285.1365,348.73618,348.17322
306.647,306.16266,447.89423,448.19107
440.60535,440.14377,377.492,376.10614
332.39938,332.15118,390.33414,389.03696
348.17468,348.15863,328.23782,327.1075
446.47223,446.2682,343.35046,343.16443
325.41925,325.18893,208.73804,209.14159
421.91852,422.1278,309.90012,309.03235
453.31592,454.15536,460.49817,460.1239
238.66039,238.0776,295.08585,295.17834
383.8659,383.19574,404.26016,404.1736
444.95505,443.13373,384.38196,384.0513
408.15747,408.1353,299.6183,299.1344
364.13474,364.2151,310.9842,311.12698
472.71957,473.19507,271.2845,272.1161
433.85297,433.113,285.7725,286.18927
375.9842,376.19107,314.123,314.13788
456.93362,456.18158,391.74997,392.14847
226.6913,228.06425,354.34286,354.2168
425.27203,425.00296,318.45718,318.07712
318.19028,318.20557,358.3014,358.14633
387.4274,386.05255,215.67645,216.16264
233.61137,233.12766,284.71683,285.1841
343.23807,343.14667,326.3197,328.11502
372.29932,372.09647,323.0297,323.18854
314.5123,314.0822,394.83795,394.23688
335.02396,335.15213,235.86852,235.9748
393.03494,392.09613,285.92236,286.09537
257.24414,257.11826,412.31122,411.2093
363.0704,363.16165,460.97064,461.2063
415.77264,416.11725,363.75266,364.1522
364.28754,364.12454,461.64648,461.24268
477.06305,477.1246,479.65176,479.09735
432.35428,432.19098,313.2777,313.14264
414.63232,414.01666,338.17798,338.14307
396.75427,396.09106,443.05975,442.03903
330.22375,330.0816,433.2988,434.18417
384.49417,384.1256,342.74353,342.06497
334.31146,334.14633,456.87198,456.1355
325.75095,325.11932,429.93655,430.2005
365.92752,366.15796,371.38165,371.25726
342.5663,342.08432,291.7664,292.13242
424.7659,425.18518,312.12494,312.1256
308.28015,308.1736,281.3829,282.11166
352.27625,352.1899,382.5297,382.1351
443.30103,443.15692,218.6716,219.1293
300.70523,301.0784,350.15533,350.13788
450.09238,450.17908,272.27078,273.01294
424.35867,424.24744,359.70078,360.1474
282.5863,283.16846,338.3332,338.21066
319.43082,319.2736,376.3863,376.15692
346.47806,346.1351,372.7277,372.06253
319.20688,319.21475,266.3003,267.18344
276.96136,278.13068,313.3984,313.1314
463.83905,464.1406,425.1439,425.0601
478.7777,478.12955,352.39297,352.09152
337.37323,337.14603,476.37308,476.20596
382.66074,383.0439,435.23734,435.20456
389.03354,389.04086,267.35898,268.0994
376.13284,376.20117,280.88925,279.95935
282.5678,283.1936,458.8094,458.19724
347.43918,347.15576,459.16336,459.1992
282.34818,283.07907,261.18375,262.08145
309.14752,309.17288,485.12198,485.14206
329.31635,329.18518,303.32364,303.07428
395.78058,394.15625,382.72745,382.07202
250.34752,252.18378,241.44522,241.09029
337.9698,338.13544,374.3946,374.1278
428.99258,429.08823,208.01292,208.13242
426.97775,427.05652,371.56357,371.26852
357.19876,357.24164,386.46274,386.14536
270.9077,271.1896,355.79834,355.01266
393.00842,392.0943,278.04474,278.15652
257.66748,258.13684,474.1376,474.1903
475.98438,476.2311,209.85298,210.13683
295.8486,296.15247,390.46222,390.18042
334.44196,334.18927,268.61234,269.0852
471.54663,470.08337,394.04327,393.16232
353.06168,353.1097,254.97725,255.08954
324.309,324.1638,408.85843,409.20016
337.33548,337.1314,302.21317,302.19943
306.80255,306.1402,316.40344,316.1899
233.44225,233.07217,234.1442,234.10045
331.3117,331.1584,343.6044,342.02634
476.27872,476.2311,368.25204,368.1736
388.831,389.08456,316.31573,316.1423
375.92404,374.97107,340.86627,341.16272
401.41373,402.1492,363.85266,363.04443
228.62155,229.09819,345.34555,345.20523
342.43933,342.18042,485.52698,485.12546
372.0271,372.11438,466.55585,466.1641
305.3687,305.06342,222.29759,222.06723
336.40128,336.1849,326.73608,327.2059
400.62192,399.08237,460.44064,460.2362
362.1791,362.1525,371.1704,371.11914
386.72955,385.09186,360.06842,360.1474
303.06287,303.17355,482.00864,482.16238
480.22205,478.99783,251.5676,251.00977
459.70316,460.245,301.08496,301.22665
424.9239,424.1933,341.5244,341.21033
341.3323,341.15396,390.22226,389.08456
354.6204,354.09958,394.125,394.1351
484.25134,484.1547,330.21463,330.16132
308.398,310.03168,459.23178,458.10672
406.20132,406.1641,259.75452,260.13135
221.70569,222.07529,478.42572,478.1475
379.23868,379.1896,331.6457,330.9852
395.64053,395.20428,409.69318,408.06232
344.59888,345.12595,374.63684,374.20663
246.36455,247.05931,272.7902,273.0572
427.55634,427.04343,375.2613,374.1525
278.82495,280.17868,393.5926,393.04132
357.60156,358.11398,484.9785,483.25555
425.92236,425.16855,347.69843,347.074
462.2989,464.08478,456.58167,456.17505
449.4881,449.10455,243.52309,243.04663
464.1391,464.2311,336.68085,336.0513
442.99335,443.08752,304.29822,304.2151
359.28473,359.1845,309.3145,309.14774
353.32648,353.13754,366.45636,366.23074
455.87277,456.21616,308.38647,308.15363
323.82596,324.15863,377.299,377.21033
214.82939,216.08987,199.5241,201.08235
262.12897,262.15036,258.04602,258.098
343.67877,343.06992,347.399,347.19574
358.2543,358.0446,374.83835,375.14954
410.88568,410.0703,332.39957,332.1736
398.24164,397.21878,448.10043,447.02524
373.49326,373.97247,343.3857,343.1896
457.71698,457.1339,230.64151,231.17355
313.0808,313.17902,369.3819,369.1311
408.94473,409.15726,281.7728,282.0488
344.73123,344.09277,384.79163,384.09775
350.14478,350.09363,203.28922,204.12627
247.49315,248.05365,309.11636,309.11133
436.69147,436.25867,422.61792,422.11948
348.2805,348.1474,462.01755,462.21548
286.3796,286.2409,403.30817,403.13544
352.50116,352.14145,423.6704,423.20456
356.58414,356.12283,486.11646,485.0909
278.1745,278.1089,358.70532,359.1845
347.549,347.02283,349.3916,349.28415
355.6087,355.20084,401.93884,402.12158
341.94565,342.11166,283.7636,284.17496
410.13034,410.18417,407.69714,407.18787
335.0865,335.17462,479.31747,479.24203
261.833,262.13577,429.49915,429.274
246.573,246.14806,387.93652,387.0332
327.2582,327.16953,210.89677,211.07639
406.53036,406.15625,355.1389,356.01605
234.61137,234.09258,337.80872,338.11542
290.61194,291.1583,344.95953,345.1702
341.36774,341.19034,345.51138,345.1511
408.47736,408.1041,340.31424,340.0994
449.0166,449.26785,273.17294,273.0572
395.51474,395.15283,407.4667,407.1845
329.33286,329.13754,431.47998,431.13422
410.18286,410.09457,427.9999,427.13144
236.42725,236.08441,373.81738,374.13004
381.15073,381.12595,370.37012,370.22565
349.98065,350.05725,474.04666,474.1903
386.3049,386.19296,381.53638,382.1641
340.827,340.046,322.33636,322.1641
438.74692,438.138,494.8871,490.25668
346.4124,347.06332,377.28137,377.22156
349.32495,349.15726,469.87872,469.21323
369.4768,369.22772,450.669,450.1184
341.2839,341.1263,378.71313,379.20084
369.2076,369.05295,449.69327,449.28897
268.70972,269.14157,373.594,373.17502
360.81396,360.04324,326.42676,326.12665
248.1905,248.15248,396.06708,396.19098
437.94888,437.18854,411.57336,411.32495
287.82956,288.13864,389.0576,389.14093
380.25833,380.1372,246.74084,246.01175
349.5092,349.24777,427.08347,427.12805
329.2534,329.16272,286.65033,286.00952
377.07733,377.22156,385.14883,385.06204
360.22073,359.10522,236.65628,238.99458
234.34598,234.13683,238.36548,238.04121
404.58017,404.2576,439.93796,439.12988
260.4345,261.15363,334.856,334.1351
332.60327,333.08484,212.23148,212.07971
426.1967,426.14133,364.16006,364.10684
461.36688,461.1587,339.17535,339.19467
493.51874,492.0904,350.43332,351.1583
250.12773,250.10414,368.79886,368.16708
347.53046,347.1288,336.2817,336.0944
416.22937,416.04584,442.25537,442.17264
427.8717,426.0529,311.21063,311.211
297.56522,298.1569,315.13074,315.1583
253.33232,253.17903,318.312,318.15796
343.26337,343.12805,429.4501,430.09225
356.3981,356.15698,447.2553,446.12918
353.39224,353.19507,365.30136,365.1097
208.05943,208.0848,262.993,263.18854
334.51,334.07202,498.67612,497.9076
372.7054,373.15143,455.3454,455.14926
378.1264,378.1838,462.15967,462.10968
497.65332,497.18384,309.82294,311.0906
325.2679,325.08963,415.44736,415.16626
368.97644,368.07886,443.5902,443.1991
403.2534,403.17566,288.2629,289.17902
360.591,360.21616,305.42206,305.1263
473.25012,473.15216,446.21515,446.23178
336.31796,336.1353,427.34497,427.2271
396.9628,397.14603,387.3136,387.19467
475.59796,476.2311,446.72458,448.0634
292.50272,293.10767,290.41498,290.19943
440.7614,440.1307,426.34583,426.17032
325.2642,325.1678,275.11017,276.09976
334.44177,334.20566,458.04013,457.06116
362.45746,362.18417,239.88438,240.11504
415.74716,416.14847,483.9115,484.1547
252.19514,252.13615,231.43771,231.16231
349.09375,349.1314,381.16675,380.0943
391.06357,391.11368,484.05893,484.1668
356.33405,356.2576,370.57272,370.09872
357.92044,357.09695,204.40388,205.11028
400.8405,401.1248,228.77579,229.15004
331.36182,331.08072,312.54102,312.1353
271.55237,272.19876,369.29184,367.95236
450.4295,450.14026,279.00412,278.98877
369.54453,369.278,416.4425,416.23877
264.80606,265.1478,406.4728,406.23688
407.27502,407.14026,341.28564,341.13104
418.491,419.1169,244.3045,244.15756
322.04376,322.17935,351.62204,352.1457
490.51935,490.16748,479.5278,479.18787
349.0317,348.07962,472.14835,472.13828
328.4716,328.1223,389.51123,389.13104
261.0393,261.17288,401.47684,401.9885
334.37997,334.1542,377.4692,377.10587
311.85745,312.13864,323.99472,323.08746
434.7155,434.14087,443.4091,443.07065
320.42242,321.07495,434.39645,434.1334
363.80365,364.0729,353.2687,353.08456
435.50897,435.19806,471.4186,471.21582
317.04968,317.1528,379.31238,379.1532
438.60303,438.2267,262.96802,263.07285
274.5498,275.107,361.4699,361.1602
373.4206,373.15726,442.75452,442.09653
337.48853,337.1824,487.24615,487.19296
402.03595,402.1692,228.77107,229.04874
316.24686,315.04214,324.57352,324.162
463.69754,463.23834,348.0944,348.12225
474.53583,473.05923,415.9526,416.22122
329.36844,329.13754,283.5333,284.07166
430.27954,430.99393,225.2616,228.01498
331.69,331.14667,438.17944,438.12494
323.9929,323.0019,370.3968,370.15625
283.6579,284.1161,395.89307,396.03207
424.20978,424.27258,400.39246,400.21106
385.1002,384.03693,306.96667,307.16846
318.06076,318.17322,362.26315,362.08374
347.95026,346.9898,396.67618,396.078
378.46423,378.20557,206.30872,207.13716
299.1477,299.11575,355.20648,355.1896
380.16183,380.146,401.8651,402.12494
460.07974,460.17804,332.46414,332.14038
352.38513,352.1084,323.116,323.18854
389.29718,389.1297,403.54102,403.16312
448.57425,448.119,280.78806,281.1892
408.17493,407.16675,497.20615,497.26898
413.78195,414.15796,248.95038,249.04596
369.46976,369.18008,228.92789,229.11028
392.7187,392.15585,458.31818,458.22394
359.31052,359.17798,374.34808,374.1478
361.9418,361.15726,494.60657,494.18753
292.1585,292.0954,341.26355,341.13754
273.7232,274.14297,436.23416,436.14166
365.24356,365.18518,347.04834,347.11575
482.13,482.18887,356.50955,356.15585
356.31067,356.18484,274.02234,275.15213
384.1374,384.13077,328.52847,328.0994
466.90237,467.1012,349.33728,348.11438
319.12125,319.1242,485.69272,487.07428
435.8841,436.20117,434.19165,434.20663
335.82593,336.1256,385.32797,385.19025
357.26828,358.03168,406.37164,406.22565
314.67688,314.1186,404.72537,404.08646
452.14374,452.19473,376.17624,376.10928
395.6716,396.1573,352.12445,352.147
327.15457,327.16953,439.8642,440.15726
485.39478,485.15552,474.9655,474.20108
322.52673,322.04303,395.94727,395.13037
286.8094,287.1382,412.52216,412.24744
422.95493,423.1794,340.09567,340.15353
331.12372,331.20483,370.23587,370.1715
442.61075,442.0844,431.51346,432.14093
346.21417,346.23688,329.22592,329.05673
276.40787,277.12152,382.01172,382.17532
477.78906,475.13794,403.91345,404.12604
